character_id,name,epoch,civilization,region,active_year_start,active_year_end,primary_domain,historical_role,associated_event_id,power_index,network_centrality,legitimacy,rationality,charisma,ideological_extremity,momentum,duration_of_influence_months,actor_volatility,trigger_force,token_impact_score_tis,tim_foundation,tim_dynamics,tim_chaos,mule_clause_risk
CHR-EAR-0476,Archon Marshall of Polish-Lithuanian Commonwealth,early_modern,Ottoman Empire,Southeast Europe / Near East,1654,1681,Political,architect,EVT-EAR-0476,0.712,0.8276,0.8305,0.8622,0.6984,0.3035,0.785,90,0.2206,0.7412,0.594,0.8431,0.874,0.7814,false
CHR-EAR-0477,General Seneb of Tokugawa Shogunate,early_modern,Ottoman Empire,Southeast Europe / Near East,1552,1580,Military,wildcard,EVT-EAR-0477,0.525,0.429,0.2297,0.6343,0.487,0.5287,0.6128,48,0.4472,0.5601,0.5352,1.0106,1.0611,1.1116,false
CHR-EAR-0478,Syndic Qian of Portuguese Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1633,1657,Economic,architect,EVT-EAR-0478,0.8055,0.6516,0.7876,0.8668,0.6098,0.2618,0.7278,83,0.1975,0.7744,0.5669,0.8365,0.8671,0.7753,false
CHR-EAR-0479,Governor Mirabeau of Mughal Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1557,1600,Political,stabilizer,EVT-EAR-0479,0.8217,0.6001,0.839,0.712,0.5109,0.3195,0.4908,106,0.3038,0.6893,0.5241,0.8259,0.8562,0.7655,false
CHR-EAR-0480,Syndic Li of Kingdom of France (Bourbon),early_modern,Ming & Qing Dynasties,East Asia,1581,1600,Economic,stabilizer,EVT-EAR-0480,0.6458,0.6869,0.9392,0.8203,0.6952,0.2995,0.4487,190,0.2396,0.567,0.4961,0.819,0.849,0.7591,false
CHR-EAR-0481,Warlord Otto of Mughal Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1650,1671,Military,disruptor,EVT-EAR-0481,0.712,0.7316,0.294,0.6485,0.7508,0.6721,0.9046,41,0.5118,0.789,0.725,1.2276,1.25,1.25,false
CHR-EAR-0482,Admiral Richelieu of Dutch Republic,early_modern,Safavid Empire,Persia,1627,1652,Military,wildcard,EVT-EAR-0482,0.7972,0.4178,0.3998,0.5305,0.4834,0.3788,0.5465,31,0.4241,0.6969,0.5568,1.017,1.0679,1.1187,false
CHR-EAR-0483,Strategos Sumner of Tsardom & Russian Empire,early_modern,Tokugawa Shogunate,Japan,1526,1550,Military,catalyst,EVT-EAR-0483,0.6999,0.8612,0.661,0.727,0.8224,0.7055,0.7872,31,0.4892,0.7348,0.699,1.1127,1.2186,1.1657,false
CHR-EAR-0484,Geometer Vikram of Polish-Lithuanian Commonwealth,early_modern,Kingdom of France (Bourbon),Western Europe,1744,1751,Scientific,catalyst,EVT-EAR-0484,0.6174,0.838,0.6489,0.7371,0.8459,0.501,0.9029,37,0.3819,0.7316,0.6658,1.1022,1.2072,1.1547,false
CHR-EAR-0485,Philosopher Colbert of Mughal Empire,early_modern,Ming & Qing Dynasties,East Asia,1578,1604,Cultural,catalyst,EVT-EAR-0485,0.6562,0.7358,0.6854,0.5738,0.9325,0.5103,0.8593,46,0.4683,0.7374,0.6725,1.1043,1.2095,1.1569,false
CHR-EAR-0486,Legate Mentuhotep of Safavid Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1747,1758,Military,catalyst,EVT-EAR-0486,0.7173,0.7833,0.5558,0.7528,0.9346,0.5221,0.8475,47,0.3846,0.7693,0.6992,1.1128,1.2187,1.1657,false
CHR-EAR-0487,Merchant Prince Rimush of Dutch Republic,early_modern,Tokugawa Shogunate,Japan,1759,1798,Economic,catalyst,EVT-EAR-0487,0.5532,0.7959,0.527,0.728,0.8169,0.6259,0.743,51,0.449,0.6291,0.6465,1.0961,1.2005,1.1483,false
CHR-EAR-0488,Polymath Heinrich of Ming & Qing Dynasties,early_modern,Kingdom of France (Bourbon),Western Europe,1582,1616,Scientific,wildcard,EVT-EAR-0488,0.4129,0.5034,0.6335,0.4114,0.2248,0.3193,0.5678,7,0.454,0.4749,0.4116,0.9735,1.0222,1.0708,false
CHR-EAR-0489,Patriarch Madison of Tsardom & Russian Empire,early_modern,Tokugawa Shogunate,Japan,1580,1609,Religious,disruptor,EVT-EAR-0489,0.7729,0.5828,0.373,0.5502,0.8367,0.8264,0.8093,12,0.6381,0.7875,0.7367,1.2317,1.25,1.25,false
CHR-EAR-0490,Viceroy Leonidas of Dutch Republic,early_modern,Safavid Empire,Persia,1610,1641,Political,wildcard,EVT-EAR-0490,0.5406,0.5654,0.1772,0.7775,0.2894,0.6776,0.7491,64,0.45,0.624,0.5708,1.0212,1.0723,1.1234,false
CHR-EAR-0491,Archon Ramesses of Spanish Empire,early_modern,Spanish Empire,Iberia / Americas,1537,1576,Political,wildcard,EVT-EAR-0491,0.8419,0.705,0.6065,0.7596,0.6805,0.1931,0.7292,45,0.2167,0.7969,0.608,1.0324,1.084,1.1356,false
CHR-EAR-0492,Arch-Engineer Samsi-Adad of Mughal Empire,early_modern,Ming & Qing Dynasties,East Asia,1751,1782,Scientific,architect,EVT-EAR-0492,0.8922,0.7895,0.8554,0.8299,0.5932,0.1819,0.643,176,0.176,0.7925,0.5772,0.839,0.8697,0.7776,false
CHR-EAR-0493,Cardinal Sun of British Empire (Early),early_modern,Ottoman Empire,Southeast Europe / Near East,1687,1713,Religious,wildcard,EVT-EAR-0493,0.5634,0.7393,0.5973,0.6064,0.3717,0.3751,0.6035,29,0.3844,0.5795,0.5142,1.0043,1.0545,1.1047,false
CHR-EAR-0494,Polymath Eleanor of Dutch Republic,early_modern,Dutch Republic,Northwestern Europe,1767,1788,Scientific,wildcard,EVT-EAR-0494,0.8515,0.5352,0.4446,0.3531,0.5607,0.1736,0.8347,40,0.4103,0.8448,0.6164,1.0349,1.0867,1.1384,false
CHR-EAR-0495,Admiral Mentuhotep of Ming & Qing Dynasties,early_modern,Tokugawa Shogunate,Japan,1641,1664,Military,disruptor,EVT-EAR-0495,0.7371,0.7718,0.2081,0.4092,0.7541,0.8098,0.9455,9,0.7003,0.8205,0.7852,1.2484,1.25,1.25,true
CHR-EAR-0496,Philosopher Sumner of Mughal Empire,early_modern,Spanish Empire,Iberia / Americas,1550,1573,Cultural,disruptor,EVT-EAR-0496,0.9176,0.6239,0.2829,0.3581,0.8404,0.8391,0.9173,11,0.7405,0.9175,0.8163,1.25,1.25,1.25,true
CHR-EAR-0497,Chancellor Vikram of Mughal Empire,early_modern,Ming & Qing Dynasties,East Asia,1714,1735,Political,architect,EVT-EAR-0497,0.711,0.7551,0.8636,0.7422,0.6451,0.3485,0.6934,143,0.3032,0.704,0.5706,0.8374,0.868,0.7761,false
CHR-EAR-0498,Abbess Hamilton of Dutch Republic,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1694,1705,Religious,disruptor,EVT-EAR-0498,0.6337,0.8447,0.4999,0.4756,0.935,0.7578,0.8888,36,0.6411,0.7358,0.7486,1.2358,1.25,1.25,false
CHR-EAR-0499,Customs Director Samsi-Adad of Tokugawa Shogunate,early_modern,Kingdom of France (Bourbon),Western Europe,1778,1800,Economic,disruptor,EVT-EAR-0499,0.794,0.6664,0.2351,0.3402,0.93,0.7375,0.8184,40,0.6987,0.8037,0.7808,1.2469,1.25,1.25,true
CHR-EAR-0500,Minister Mursili of Safavid Empire,early_modern,Mughal Empire,South Asia,1778,1800,Political,wildcard,EVT-EAR-0500,0.5169,0.4182,0.1882,0.6583,0.2677,0.5347,0.8844,46,0.4382,0.6639,0.5432,1.013,1.0636,1.1143,false
CHR-EAR-0501,Pontiff Belisarius of Polish-Lithuanian Commonwealth,early_modern,Tokugawa Shogunate,Japan,1549,1579,Religious,wildcard,EVT-EAR-0501,0.7401,0.5614,0.445,0.5841,0.2008,0.8476,0.7786,72,0.6317,0.7555,0.6196,1.0359,1.0877,1.1395,false
CHR-EAR-0502,Dramatist Constantine of Portuguese Empire,early_modern,Safavid Empire,Persia,1510,1549,Cultural,stabilizer,EVT-EAR-0502,0.7589,0.5993,0.9137,0.8062,0.5243,0.1877,0.4071,159,0.1908,0.6182,0.4658,0.8116,0.8413,0.7522,false
CHR-EAR-0503,Alchemist Telepinu of Mughal Empire,early_modern,Spanish Empire,Iberia / Americas,1730,1768,Scientific,architect,EVT-EAR-0503,0.7811,0.8218,0.7512,0.8826,0.547,0.4406,0.741,106,0.279,0.765,0.6086,0.8467,0.8777,0.7848,false
CHR-EAR-0504,Chronicler Tiglath of Mughal Empire,early_modern,British Empire (Early),British Isles / Global,1588,1596,Cultural,stabilizer,EVT-EAR-0504,0.6618,0.568,0.7932,0.8169,0.5976,0.2243,0.4657,198,0.2037,0.5833,0.4736,0.8135,0.8433,0.754,false
CHR-EAR-0505,Polymath Chandra of Tokugawa Shogunate,early_modern,Safavid Empire,Persia,1723,1762,Scientific,catalyst,EVT-EAR-0505,0.6374,0.7839,0.6456,0.7047,0.8708,0.5164,0.7835,59,0.4059,0.6959,0.6527,1.0981,1.2027,1.1504,false
CHR-EAR-0506,Marshal Theodosius of Ming & Qing Dynasties,early_modern,Tokugawa Shogunate,Japan,1693,1723,Military,architect,EVT-EAR-0506,0.8265,0.6505,0.695,0.8701,0.747,0.356,0.7958,135,0.243,0.8142,0.626,0.851,0.8821,0.7887,false
CHR-EAR-0507,Merchant Prince Godfrey of Tsardom & Russian Empire,early_modern,Spanish Empire,Iberia / Americas,1634,1673,Economic,architect,EVT-EAR-0507,0.7984,0.8693,0.7298,0.7772,0.6476,0.2957,0.7443,71,0.2593,0.7768,0.6213,0.8498,0.8809,0.7877,false
CHR-EAR-0508,Admiral Richelieu of British Empire (Early),early_modern,Kingdom of France (Bourbon),Western Europe,1637,1655,Military,architect,EVT-EAR-0508,0.8637,0.7284,0.7765,0.7062,0.752,0.2558,0.6364,65,0.2748,0.7728,0.6089,0.8468,0.8778,0.7848,false
CHR-EAR-0509,Chronicler Mentuhotep of Dutch Republic,early_modern,Ottoman Empire,Southeast Europe / Near East,1695,1737,Cultural,wildcard,EVT-EAR-0509,0.6312,0.4167,0.4498,0.3127,0.6381,0.2934,0.808,64,0.4904,0.702,0.5706,1.0212,1.0722,1.1233,false
CHR-EAR-0510,Legate Adams of Kingdom of France (Bourbon),early_modern,Spanish Empire,Iberia / Americas,1647,1692,Military,wildcard,EVT-EAR-0510,0.5856,0.5286,0.4486,0.5193,0.3295,0.497,0.7419,56,0.4889,0.6481,0.5401,1.012,1.0626,1.1132,false
CHR-EAR-0511,Admiral Nizam of Mughal Empire,early_modern,Mughal Empire,South Asia,1699,1705,Military,disruptor,EVT-EAR-0511,0.7265,0.6645,0.4009,0.5338,0.9038,0.8924,0.8602,24,0.6793,0.78,0.763,1.2407,1.25,1.25,true
CHR-EAR-0512,Metallurgist Sargon of Dutch Republic,early_modern,Dutch Republic,Northwestern Europe,1508,1522,Scientific,stabilizer,EVT-EAR-0512,0.749,0.7609,0.7207,0.8051,0.4908,0.1705,0.449,215,0.1827,0.629,0.5056,0.8214,0.8514,0.7613,false
CHR-EAR-0513,Guild Master Sumner of Safavid Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1566,1571,Economic,catalyst,EVT-EAR-0513,0.506,0.9054,0.5909,0.6272,0.8347,0.5525,0.9218,17,0.4626,0.6723,0.6682,1.103,1.208,1.1555,false
CHR-EAR-0514,Syndic Ibn-Sina of Spanish Empire,early_modern,British Empire (Early),British Isles / Global,1707,1737,Economic,disruptor,EVT-EAR-0514,0.7285,0.6402,0.333,0.5056,0.7009,0.6918,0.9409,36,0.5931,0.8135,0.7196,1.2258,1.25,1.25,false
CHR-EAR-0515,Archon Marshall of Ming & Qing Dynasties,early_modern,Mughal Empire,South Asia,1633,1663,Political,stabilizer,EVT-EAR-0515,0.7919,0.5629,0.8492,0.8992,0.4749,0.2303,0.5929,125,0.1656,0.7123,0.4972,0.8193,0.8493,0.7594,false
CHR-EAR-0516,Hierophant Khaldun of Ming & Qing Dynasties,early_modern,Kingdom of France (Bourbon),Western Europe,1715,1743,Religious,wildcard,EVT-EAR-0516,0.8919,0.3628,0.6893,0.2479,0.6938,0.6458,0.9,54,0.699,0.8951,0.682,1.0546,1.1073,1.1601,false
CHR-EAR-0517,Warlord Enheduanna of Safavid Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1510,1534,Military,wildcard,EVT-EAR-0517,0.6938,0.7467,0.2977,0.5092,0.7342,0.8182,0.7424,27,0.6545,0.7132,0.7244,1.0673,1.1207,1.1741,false
CHR-EAR-0518,Senator Li of Kingdom of France (Bourbon),early_modern,Mughal Empire,South Asia,1707,1730,Political,architect,EVT-EAR-0518,0.7697,0.6653,0.7502,0.8818,0.5839,0.2193,0.6704,151,0.1688,0.73,0.5442,0.8309,0.8613,0.7701,false
CHR-EAR-0519,Philosopher Telepinu of Ming & Qing Dynasties,early_modern,Tsardom & Russian Empire,Northern Eurasia,1504,1514,Cultural,wildcard,EVT-EAR-0519,0.8669,0.6963,0.3987,0.7518,0.6532,0.1985,0.7356,12,0.2233,0.8144,0.6318,1.0395,1.0915,1.1435,false
CHR-EAR-0520,Cardinal Thutmose of Ottoman Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1699,1722,Religious,architect,EVT-EAR-0520,0.7286,0.6146,0.7344,0.8428,0.5895,0.2977,0.6161,54,0.2274,0.6836,0.5343,0.8284,0.8587,0.7678,false
CHR-EAR-0521,Commander Hattusili of Portuguese Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1771,1800,Military,stabilizer,EVT-EAR-0521,0.8252,0.7466,0.8881,0.7628,0.5965,0.3364,0.501,135,0.2868,0.6955,0.5564,0.8339,0.8644,0.7729,false
CHR-EAR-0522,Legate Alexander of British Empire (Early),early_modern,Safavid Empire,Persia,1552,1584,Military,catalyst,EVT-EAR-0522,0.7084,0.6575,0.7367,0.6731,0.7989,0.5651,0.7805,38,0.446,0.7372,0.6401,1.0941,1.1983,1.1462,false
CHR-EAR-0523,Commander Telepinu of Ming & Qing Dynasties,early_modern,Dutch Republic,Northwestern Europe,1735,1753,Military,architect,EVT-EAR-0523,0.6967,0.7758,0.8272,0.7425,0.5493,0.3023,0.6632,105,0.2799,0.6833,0.5479,0.8318,0.8622,0.7709,false
CHR-EAR-0524,Metallurgist Nizam of Polish-Lithuanian Commonwealth,early_modern,Tokugawa Shogunate,Japan,1542,1553,Scientific,stabilizer,EVT-EAR-0524,0.6408,0.6052,0.8125,0.8149,0.6306,0.1983,0.5708,211,0.1917,0.6128,0.4889,0.8173,0.8472,0.7575,false
CHR-EAR-0525,Archon Lafayette of Mughal Empire,early_modern,British Empire (Early),British Isles / Global,1523,1543,Political,catalyst,EVT-EAR-0525,0.8103,0.727,0.5123,0.7382,0.9462,0.5387,0.8116,46,0.4002,0.8108,0.718,1.1187,1.2252,1.1719,false
CHR-EAR-0526,General Labarna of Ming & Qing Dynasties,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1504,1540,Military,disruptor,EVT-EAR-0526,0.7024,0.5726,0.3029,0.37,0.8595,0.8756,0.9393,31,0.7528,0.7972,0.7639,1.241,1.25,1.25,true
CHR-EAR-0527,Consul Franklin of Tsardom & Russian Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1677,1690,Political,wildcard,EVT-EAR-0527,0.4583,0.5215,0.2463,0.7043,0.4295,0.6795,0.4352,67,0.4876,0.4491,0.5146,1.0044,1.0546,1.1048,false
CHR-EAR-0528,Admiral Sumner of Kingdom of France (Bourbon),early_modern,Tokugawa Shogunate,Japan,1687,1703,Military,catalyst,EVT-EAR-0528,0.7279,0.6715,0.4623,0.6786,0.7426,0.6636,0.7109,40,0.4925,0.7211,0.6701,1.1036,1.2087,1.1561,false
CHR-EAR-0529,Metallurgist Song of Tsardom & Russian Empire,early_modern,Safavid Empire,Persia,1725,1763,Scientific,stabilizer,EVT-EAR-0529,0.583,0.7751,0.7226,0.8978,0.5642,0.1527,0.6128,124,0.1275,0.595,0.4943,0.8186,0.8486,0.7587,false
CHR-EAR-0530,Treasurer Cao of British Empire (Early),early_modern,Mughal Empire,South Asia,1613,1634,Economic,wildcard,EVT-EAR-0530,0.8598,0.5726,0.5488,0.432,0.8107,0.66,0.7783,72,0.614,0.8272,0.7117,1.0635,1.1167,1.1699,false
CHR-EAR-0531,Scribe Friedrich of Mughal Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1611,1617,Cultural,catalyst,EVT-EAR-0531,0.7012,0.8048,0.7345,0.5814,0.788,0.5746,0.703,54,0.4966,0.7019,0.6533,1.0983,1.2029,1.1506,false
CHR-EAR-0532,Senator Eleanor of British Empire (Early),early_modern,Dutch Republic,Northwestern Europe,1503,1535,Political,stabilizer,EVT-EAR-0532,0.8309,0.6567,0.9358,0.7513,0.6567,0.2774,0.6105,127,0.2631,0.7427,0.5568,0.834,0.8645,0.7729,false
CHR-EAR-0533,Imam Samudra of Polish-Lithuanian Commonwealth,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1693,1725,Religious,stabilizer,EVT-EAR-0533,0.7211,0.673,0.9094,0.7441,0.6246,0.1451,0.4724,99,0.2005,0.6216,0.4894,0.8174,0.8473,0.7576,false
CHR-EAR-0534,Vizier Godfrey of Mughal Empire,early_modern,Safavid Empire,Persia,1712,1738,Political,stabilizer,EVT-EAR-0534,0.6701,0.7159,0.8259,0.7246,0.5132,0.3091,0.5928,226,0.2923,0.6392,0.5184,0.8245,0.8547,0.7642,false
CHR-EAR-0535,Mint Overseer Narmer of Safavid Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1602,1620,Economic,architect,EVT-EAR-0535,0.8725,0.6851,0.7553,0.8333,0.59,0.4169,0.7884,49,0.2918,0.8388,0.623,0.8503,0.8814,0.788,false
CHR-EAR-0536,Polymath Necker of Polish-Lithuanian Commonwealth,early_modern,Tsardom & Russian Empire,Northern Eurasia,1575,1594,Scientific,disruptor,EVT-EAR-0536,0.7061,0.6084,0.3157,0.6482,0.8346,0.7253,0.7629,41,0.5386,0.7288,0.7022,1.2198,1.25,1.25,false
CHR-EAR-0537,Metallurgist Chandra of Tsardom & Russian Empire,early_modern,Dutch Republic,Northwestern Europe,1671,1699,Scientific,architect,EVT-EAR-0537,0.7155,0.6478,0.8317,0.7818,0.6821,0.4242,0.6103,65,0.3212,0.6734,0.5613,0.8351,0.8656,0.774,false
CHR-EAR-0538,Metallurgist Richelieu of Tsardom & Russian Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1705,1724,Scientific,wildcard,EVT-EAR-0538,0.6933,0.3677,0.4616,0.6871,0.741,0.7424,0.7928,66,0.5277,0.7331,0.6394,1.0418,1.0939,1.146,false
CHR-EAR-0539,Geometer Tiglath of Ottoman Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1503,1542,Scientific,architect,EVT-EAR-0539,0.6679,0.8158,0.8784,0.7049,0.7794,0.2332,0.7038,153,0.2641,0.6822,0.5737,0.8381,0.8688,0.7768,false
CHR-EAR-0540,Merchant Prince Rimush of Ottoman Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1700,1732,Economic,disruptor,EVT-EAR-0540,0.7787,0.5092,0.3778,0.6195,0.7281,0.7246,0.7264,19,0.5526,0.7578,0.6792,1.2118,1.25,1.25,false
CHR-EAR-0541,Physician Harsha of Mughal Empire,early_modern,Spanish Empire,Iberia / Americas,1690,1712,Scientific,stabilizer,EVT-EAR-0541,0.6233,0.6242,0.8701,0.7087,0.5763,0.2417,0.4467,128,0.2665,0.5527,0.4667,0.8118,0.8415,0.7524,false
CHR-EAR-0542,Syndic Kheti of Ottoman Empire,early_modern,British Empire (Early),British Isles / Global,1571,1588,Economic,stabilizer,EVT-EAR-0542,0.8446,0.7959,0.8906,0.8286,0.4958,0.3188,0.5042,165,0.2451,0.7085,0.5479,0.8318,0.8622,0.7709,false
CHR-EAR-0543,Pontiff Vikram of Safavid Empire,early_modern,Mughal Empire,South Asia,1523,1551,Religious,disruptor,EVT-EAR-0543,0.9394,0.6604,0.3396,0.4555,0.7355,0.7821,0.7706,12,0.6633,0.8719,0.7704,1.2433,1.25,1.25,true
CHR-EAR-0544,Strategos Talleyrand of Spanish Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1748,1760,Military,catalyst,EVT-EAR-0544,0.653,0.6836,0.5056,0.6995,0.8761,0.753,0.759,50,0.5267,0.6954,0.6885,1.1094,1.215,1.1622,false
CHR-EAR-0545,Chronicler Aurelius of Dutch Republic,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1566,1585,Cultural,wildcard,EVT-EAR-0545,0.6579,0.5901,0.3141,0.6303,0.6586,0.3144,0.8259,24,0.3421,0.7251,0.6099,1.033,1.0846,1.1363,false
CHR-EAR-0546,Chamberlain Li of Safavid Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1644,1652,Economic,stabilizer,EVT-EAR-0546,0.5978,0.5953,0.8292,0.7913,0.4651,0.1637,0.4067,54,0.1862,0.5214,0.4216,0.8007,0.83,0.75,false
CHR-EAR-0547,Commander Tiglath of British Empire (Early),early_modern,Portuguese Empire,Atlantic / Indian Ocean,1656,1693,Military,architect,EVT-EAR-0547,0.7577,0.6287,0.6812,0.71,0.73,0.4455,0.6021,130,0.3678,0.6955,0.5968,0.8438,0.8747,0.7821,false
CHR-EAR-0548,Senator Imhotep of Spanish Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1660,1694,Political,wildcard,EVT-EAR-0548,0.5915,0.551,0.2233,0.2355,0.6016,0.5285,0.4182,24,0.6465,0.5222,0.5787,1.0236,1.0748,1.126,false
CHR-EAR-0549,Imam Justinian of Ming & Qing Dynasties,early_modern,British Empire (Early),British Isles / Global,1758,1793,Religious,wildcard,EVT-EAR-0549,0.7988,0.6408,0.2389,0.5185,0.8132,0.5155,0.5455,35,0.4985,0.6975,0.6771,1.0531,1.1058,1.1585,false
CHR-EAR-0550,High Priest Seneb of Dutch Republic,early_modern,Ming & Qing Dynasties,East Asia,1756,1788,Religious,catalyst,EVT-EAR-0550,0.7068,0.7987,0.5039,0.611,0.8278,0.5853,0.8358,37,0.4871,0.7584,0.7029,1.1139,1.22,1.167,false
CHR-EAR-0551,Arch-Engineer Alexander of Ming & Qing Dynasties,early_modern,Ottoman Empire,Southeast Europe / Near East,1683,1728,Scientific,architect,EVT-EAR-0551,0.7764,0.7929,0.8822,0.7991,0.599,0.3022,0.5918,56,0.2515,0.7026,0.5588,0.8345,0.865,0.7734,false
CHR-EAR-0552,Physician Hammurabi of Dutch Republic,early_modern,Kingdom of France (Bourbon),Western Europe,1735,1755,Scientific,wildcard,EVT-EAR-0552,0.7257,0.8035,0.4432,0.3328,0.5634,0.8234,0.8243,20,0.7453,0.7652,0.7227,1.0668,1.1201,1.1735,false
CHR-EAR-0553,Minister Hattusili of Ottoman Empire,early_modern,British Empire (Early),British Isles / Global,1654,1667,Political,architect,EVT-EAR-0553,0.8512,0.7992,0.7329,0.7487,0.5452,0.2183,0.7518,159,0.2348,0.8114,0.5993,0.8444,0.8753,0.7826,false
CHR-EAR-0554,Abbess Gao of Spanish Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1528,1541,Religious,stabilizer,EVT-EAR-0554,0.7885,0.6164,0.8459,0.7163,0.6157,0.1815,0.4206,113,0.2326,0.6413,0.5018,0.8205,0.8505,0.7604,false
CHR-EAR-0555,Legate Sherman of Tokugawa Shogunate,early_modern,Safavid Empire,Persia,1741,1784,Military,catalyst,EVT-EAR-0555,0.6733,0.7721,0.671,0.6422,0.7902,0.7032,0.9361,49,0.5305,0.7784,0.6994,1.1128,1.2188,1.1658,false
CHR-EAR-0556,Admiral Sherman of Dutch Republic,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1771,1793,Military,wildcard,EVT-EAR-0556,0.8803,0.8186,0.5439,0.4844,0.4486,0.1978,0.5913,18,0.3567,0.7647,0.5999,1.03,1.0815,1.133,false
CHR-EAR-0557,Cardinal Heinrich of Ottoman Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1570,1601,Religious,disruptor,EVT-EAR-0557,0.7218,0.5805,0.4353,0.5469,0.8379,0.6786,0.896,34,0.5658,0.7915,0.7085,1.2219,1.25,1.25,false
CHR-EAR-0558,Commander Hattusili of Kingdom of France (Bourbon),early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1509,1521,Military,stabilizer,EVT-EAR-0558,0.7814,0.737,0.8676,0.8268,0.487,0.3261,0.644,120,0.2497,0.7265,0.5464,0.8314,0.8618,0.7706,false
CHR-EAR-0559,Archon Thutmose of British Empire (Early),early_modern,Dutch Republic,Northwestern Europe,1754,1786,Political,stabilizer,EVT-EAR-0559,0.643,0.7696,0.7789,0.8826,0.5737,0.3321,0.6289,170,0.2248,0.6374,0.5344,0.8285,0.8588,0.7678,false
CHR-EAR-0560,Astronomer Constantine of Portuguese Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1637,1661,Scientific,architect,EVT-EAR-0560,0.7139,0.6113,0.7346,0.7888,0.561,0.1929,0.7089,31,0.2021,0.7119,0.5267,0.8266,0.8568,0.7661,false
CHR-EAR-0561,Philosopher Al-Mansur of Portuguese Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1607,1620,Cultural,wildcard,EVT-EAR-0561,0.8224,0.7237,0.1904,0.2478,0.5621,0.5933,0.4058,22,0.6728,0.6558,0.6669,1.0501,1.1026,1.1551,false
CHR-EAR-0562,Chamberlain Tiglath of British Empire (Early),early_modern,Portuguese Empire,Atlantic / Indian Ocean,1746,1761,Economic,catalyst,EVT-EAR-0562,0.5381,0.8312,0.667,0.6612,0.8761,0.6551,0.8285,40,0.497,0.6543,0.6634,1.1015,1.2064,1.1539,false
CHR-EAR-0563,High Priest Otto of British Empire (Early),early_modern,Ottoman Empire,Southeast Europe / Near East,1716,1737,Religious,catalyst,EVT-EAR-0563,0.6305,0.8397,0.6215,0.6154,0.9475,0.5986,0.7105,32,0.4916,0.6625,0.6792,1.1064,1.2118,1.1591,false
CHR-EAR-0564,Marshal Bradford of Polish-Lithuanian Commonwealth,early_modern,Mughal Empire,South Asia,1560,1578,Military,stabilizer,EVT-EAR-0564,0.7575,0.5535,0.7498,0.8664,0.5613,0.198,0.5867,213,0.1658,0.6892,0.506,0.8215,0.8515,0.7614,false
CHR-EAR-0565,Hierophant Seneb of Tokugawa Shogunate,early_modern,Mughal Empire,South Asia,1653,1668,Religious,stabilizer,EVT-EAR-0565,0.7759,0.5811,0.9225,0.8552,0.6674,0.179,0.5666,110,0.1619,0.6921,0.5081,0.822,0.8521,0.7618,false
CHR-EAR-0566,General Chen of Spanish Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1502,1523,Military,catalyst,EVT-EAR-0566,0.7219,0.9086,0.5179,0.6826,0.7798,0.7654,0.9137,18,0.5414,0.7986,0.7497,1.1286,1.2361,1.1824,false
CHR-EAR-0567,Polymath Constantine of Ming & Qing Dynasties,early_modern,Tokugawa Shogunate,Japan,1693,1725,Scientific,architect,EVT-EAR-0567,0.6984,0.8547,0.8908,0.7036,0.5295,0.4113,0.631,152,0.3538,0.6714,0.5643,0.8358,0.8664,0.7747,false
CHR-EAR-0568,Treasurer Heinrich of Tsardom & Russian Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1553,1560,Economic,disruptor,EVT-EAR-0568,0.827,0.8174,0.341,0.6144,0.8736,0.8393,0.7361,6,0.6124,0.7906,0.7819,1.2473,1.25,1.25,true
