character_id,name,epoch,civilization,region,active_year_start,active_year_end,primary_domain,historical_role,associated_event_id,power_index,network_centrality,legitimacy,rationality,charisma,ideological_extremity,momentum,duration_of_influence_months,actor_volatility,trigger_force,token_impact_score_tis,tim_foundation,tim_dynamics,tim_chaos,mule_clause_risk
CHR-BRO-0399,Cardinal Samudra of Babylonia,bronze_and_iron_age,Vedic Kingdoms,South Asia,-2048,-2018,Religious,wildcard,EVT-BRO-0399,0.708,0.8268,0.6176,0.2268,0.6379,0.7794,0.4453,27,0.7763,0.6029,0.6573,1.0472,1.0996,1.1519,false
CHR-BRO-0400,Merchant Prince Labarna of Ancient Egypt,bronze_and_iron_age,Ancient Egypt,North Africa / Nile,-1223,-1186,Economic,architect,EVT-BRO-0400,0.7343,0.6518,0.7836,0.8036,0.5581,0.2813,0.7929,131,0.2389,0.7577,0.5577,0.8342,0.8647,0.7731,false
CHR-BRO-0401,Poet Laureate Thutmose of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Shang Dynasty,East Asia,-2915,-2892,Cultural,stabilizer,EVT-BRO-0401,0.5832,0.5665,0.7738,0.8408,0.6703,0.2724,0.6626,130,0.2158,0.6149,0.5021,0.8205,0.8505,0.7605,false
CHR-BRO-0402,Merchant Prince Bradford of Ancient Egypt,bronze_and_iron_age,Babylonia,Mesopotamia,-866,-846,Economic,stabilizer,EVT-BRO-0402,0.6314,0.5847,0.9201,0.77,0.4523,0.1398,0.5609,120,0.1849,0.6032,0.438,0.8047,0.8342,0.75,false
CHR-BRO-0403,Commander Labarna of Vedic Kingdoms,bronze_and_iron_age,Indus Valley (Late),South Asia,-1465,-1423,Military,stabilizer,EVT-BRO-0403,0.5924,0.7628,0.8456,0.7707,0.5956,0.1816,0.5547,160,0.2054,0.5773,0.4892,0.8173,0.8472,0.7575,false
CHR-BRO-0404,Customs Director Sherman of Phoenician City-States,bronze_and_iron_age,Indus Valley (Late),South Asia,-1324,-1300,Economic,architect,EVT-BRO-0404,0.8697,0.7741,0.7765,0.8166,0.6624,0.2315,0.7654,26,0.2074,0.8279,0.614,0.848,0.8791,0.786,false
CHR-BRO-0405,Dramatist Sumner of Indus Valley (Late),bronze_and_iron_age,Mycenaean Greece,Aegean,-1418,-1404,Cultural,disruptor,EVT-BRO-0405,0.6267,0.8153,0.4054,0.6496,0.7712,0.7283,0.776,9,0.5394,0.6865,0.6973,1.2181,1.25,1.25,false
CHR-BRO-0406,General Bradford of Elamite Empire,bronze_and_iron_age,Shang Dynasty,East Asia,-2942,-2915,Military,stabilizer,EVT-BRO-0406,0.6013,0.6084,0.7292,0.6939,0.5981,0.205,0.5661,88,0.2555,0.5872,0.4894,0.8174,0.8473,0.7576,false
CHR-BRO-0407,Treasurer Harun of Hittite Empire,bronze_and_iron_age,Assyrian Empire,Near East,-885,-855,Economic,catalyst,EVT-BRO-0407,0.5126,0.737,0.4628,0.6741,0.7949,0.7843,0.7557,41,0.5551,0.6098,0.6589,1.1001,1.2048,1.1525,false
CHR-BRO-0408,Geometer Theodosius of Assyrian Empire,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-2742,-2697,Scientific,wildcard,EVT-BRO-0408,0.6309,0.3947,0.3937,0.4271,0.5553,0.1974,0.8698,23,0.3851,0.7265,0.5496,1.0149,1.0656,1.1164,false
CHR-BRO-0409,Legate Heinrich of Elamite Empire,bronze_and_iron_age,Indus Valley (Late),South Asia,-1515,-1505,Military,disruptor,EVT-BRO-0409,0.7572,0.7586,0.2198,0.3946,0.9173,0.7787,0.9007,16,0.6921,0.8146,0.8009,1.25,1.25,1.25,true
CHR-BRO-0410,Marshal Lafayette of Mycenaean Greece,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-1284,-1278,Military,disruptor,EVT-BRO-0410,0.6054,0.7871,0.495,0.6458,0.8929,0.7989,0.9044,33,0.5766,0.725,0.7271,1.2283,1.25,1.25,false
CHR-BRO-0411,Vizier Sargon of Sumer & Akkad,bronze_and_iron_age,Elamite Empire,Ancient Iran,-1635,-1601,Political,wildcard,EVT-BRO-0411,0.599,0.4948,0.5649,0.4332,0.7906,0.5179,0.877,39,0.5424,0.7102,0.6236,1.0371,1.0889,1.1408,false
CHR-BRO-0412,Alchemist Nizam of Shang Dynasty,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2662,-2623,Scientific,disruptor,EVT-BRO-0412,0.7299,0.7006,0.4184,0.4984,0.8061,0.8397,0.9512,18,0.6706,0.8184,0.7604,1.2398,1.25,1.25,true
CHR-BRO-0413,Admiral Franklin of Shang Dynasty,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-821,-807,Military,architect,EVT-BRO-0413,0.8003,0.776,0.8178,0.8099,0.5741,0.4108,0.8055,72,0.3005,0.8024,0.6128,0.8477,0.8788,0.7857,false
CHR-BRO-0414,Physician Lafayette of Phoenician City-States,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-3078,-3055,Scientific,architect,EVT-BRO-0414,0.8494,0.6027,0.7866,0.8828,0.6371,0.2387,0.6479,103,0.178,0.7688,0.5585,0.8344,0.8649,0.7733,false
CHR-BRO-0415,Alchemist Lafayette of Minoan Civilization,bronze_and_iron_age,Hittite Empire,Anatolia,-2187,-2166,Scientific,disruptor,EVT-BRO-0415,0.6608,0.8242,0.2846,0.3764,0.8465,0.8876,0.9105,43,0.7556,0.7607,0.7882,1.2494,1.25,1.25,true
CHR-BRO-0416,Chamberlain Khaldun of Phoenician City-States,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2269,-2232,Economic,wildcard,EVT-BRO-0416,0.8528,0.5041,0.6467,0.6744,0.7074,0.6822,0.7783,6,0.5039,0.823,0.6656,1.0497,1.1022,1.1547,false
CHR-BRO-0417,Legate Aurelius of Mycenaean Greece,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-950,-911,Military,stabilizer,EVT-BRO-0417,0.6005,0.767,0.8755,0.7144,0.5377,0.2298,0.5439,214,0.2577,0.5779,0.4886,0.8172,0.8471,0.7574,false
CHR-BRO-0418,Dramatist Averroes of Hittite Empire,bronze_and_iron_age,Phoenician City-States,Levant,-1222,-1189,Cultural,catalyst,EVT-BRO-0418,0.5761,0.6938,0.7244,0.6635,0.9359,0.6369,0.9133,60,0.4867,0.711,0.6654,1.1021,1.2071,1.1546,false
CHR-BRO-0419,Prefect Solon of Ancient Egypt,bronze_and_iron_age,Indus Valley (Late),South Asia,-2725,-2716,Political,disruptor,EVT-BRO-0419,0.8339,0.7292,0.4427,0.4351,0.9158,0.8954,0.7384,21,0.7301,0.7957,0.7843,1.2481,1.25,1.25,true
CHR-BRO-0420,Mint Overseer Hammurabi of Western Zhou Dynasty,bronze_and_iron_age,Assyrian Empire,Near East,-2176,-2135,Economic,architect,EVT-BRO-0420,0.8335,0.8185,0.8233,0.7337,0.6212,0.336,0.6733,158,0.3012,0.7694,0.6067,0.8463,0.8772,0.7843,false
CHR-BRO-0421,Marshal Godfrey of Assyrian Empire,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2944,-2916,Military,wildcard,EVT-BRO-0421,0.8668,0.3521,0.7056,0.6699,0.3673,0.4897,0.6029,58,0.4099,0.7612,0.5344,1.0103,1.0609,1.1114,false
CHR-BRO-0422,Polymath Chen of Phoenician City-States,bronze_and_iron_age,Elamite Empire,Ancient Iran,-1760,-1718,Scientific,wildcard,EVT-BRO-0422,0.7763,0.7938,0.5379,0.2747,0.5646,0.6377,0.455,40,0.6815,0.6478,0.6442,1.0433,1.0954,1.1476,false
CHR-BRO-0423,General Kautilya of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Babylonia,Mesopotamia,-2863,-2837,Military,disruptor,EVT-BRO-0423,0.7516,0.552,0.3346,0.5292,0.8236,0.9251,0.8106,48,0.6979,0.7752,0.7447,1.2344,1.25,1.25,false
CHR-BRO-0424,Dramatist Aurelius of Sumer & Akkad,bronze_and_iron_age,Assyrian Empire,Near East,-2427,-2409,Cultural,catalyst,EVT-BRO-0424,0.6784,0.8456,0.5138,0.7576,0.8231,0.6113,0.8084,25,0.4269,0.7304,0.6936,1.111,1.2168,1.1639,false
CHR-BRO-0425,Consul Khaldun of Sumer & Akkad,bronze_and_iron_age,Hittite Empire,Anatolia,-2702,-2690,Political,stabilizer,EVT-BRO-0425,0.6627,0.7589,0.7543,0.7278,0.5411,0.1928,0.6302,71,0.2325,0.6497,0.5223,0.8255,0.8557,0.7651,false
CHR-BRO-0426,Arch-Engineer Alexander of Mycenaean Greece,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-1020,-996,Scientific,stabilizer,EVT-BRO-0426,0.7885,0.5617,0.8002,0.7071,0.4623,0.1675,0.4107,192,0.2302,0.6374,0.4721,0.8131,0.8429,0.7536,false
CHR-BRO-0427,Strategos Hathor of Sumer & Akkad,bronze_and_iron_age,Mycenaean Greece,Aegean,-1645,-1615,Military,disruptor,EVT-BRO-0427,0.6947,0.6154,0.4394,0.6462,0.8213,0.8458,0.8453,47,0.5998,0.7549,0.7166,1.2247,1.25,1.25,false
CHR-BRO-0428,Philosopher Labarna of Sumer & Akkad,bronze_and_iron_age,Mycenaean Greece,Aegean,-2492,-2460,Cultural,disruptor,EVT-BRO-0428,0.8286,0.5442,0.4628,0.5059,0.7362,0.6607,0.811,8,0.5774,0.8216,0.6984,1.2184,1.25,1.25,false
CHR-BRO-0429,General Zhao of Hittite Empire,bronze_and_iron_age,Elamite Empire,Ancient Iran,-2411,-2373,Military,wildcard,EVT-BRO-0429,0.7105,0.555,0.4608,0.527,0.3964,0.6119,0.5066,28,0.5424,0.629,0.5657,1.0197,1.0707,1.1217,false
CHR-BRO-0430,Merchant Prince Ashoka of Vedic Kingdoms,bronze_and_iron_age,Shang Dynasty,East Asia,-1615,-1609,Economic,stabilizer,EVT-BRO-0430,0.5896,0.7375,0.7209,0.7107,0.5364,0.3074,0.6623,165,0.2984,0.6187,0.5263,0.8265,0.8567,0.766,false
CHR-BRO-0431,Merchant Prince Chen of Sumer & Akkad,bronze_and_iron_age,Babylonia,Mesopotamia,-2112,-2083,Economic,stabilizer,EVT-BRO-0431,0.6426,0.6429,0.8274,0.8173,0.4724,0.3128,0.5638,192,0.2477,0.6111,0.4858,0.8165,0.8464,0.7568,false
CHR-BRO-0432,Viceroy Solon of Western Zhou Dynasty,bronze_and_iron_age,Elamite Empire,Ancient Iran,-1270,-1239,Political,catalyst,EVT-BRO-0432,0.6061,0.7096,0.4611,0.7592,0.7405,0.5121,0.7305,26,0.3765,0.6558,0.6214,1.0882,1.1919,1.14,false
CHR-BRO-0433,Governor Tiglath of Minoan Civilization,bronze_and_iron_age,Hittite Empire,Anatolia,-1396,-1361,Political,disruptor,EVT-BRO-0433,0.794,0.5088,0.3232,0.3542,0.9375,0.7861,0.787,47,0.7159,0.7912,0.7514,1.2367,1.25,1.25,true
CHR-BRO-0434,Chamberlain Mursili of Elamite Empire,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-1016,-993,Economic,stabilizer,EVT-BRO-0434,0.7236,0.6393,0.8847,0.6959,0.6106,0.2401,0.4891,94,0.2721,0.6298,0.5045,0.8211,0.8511,0.761,false
CHR-BRO-0435,Scribe Richelieu of Indus Valley (Late),bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-2163,-2123,Cultural,stabilizer,EVT-BRO-0435,0.7471,0.7242,0.8603,0.6806,0.6534,0.2436,0.6497,61,0.2815,0.7081,0.5574,0.8341,0.8646,0.7731,false
CHR-BRO-0436,Physician Wu of Phoenician City-States,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1662,-1646,Scientific,catalyst,EVT-BRO-0436,0.566,0.7833,0.6508,0.7722,0.7428,0.4546,0.8998,23,0.3412,0.6995,0.6199,1.0878,1.1914,1.1396,false
CHR-BRO-0437,Cardinal Harun of Sumer & Akkad,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2989,-2962,Religious,wildcard,EVT-BRO-0437,0.4166,0.4644,0.3773,0.4882,0.4848,0.7704,0.8852,61,0.6411,0.604,0.5827,1.0248,1.0761,1.1273,false
CHR-BRO-0438,Dramatist Zhao of Babylonia,bronze_and_iron_age,Phoenician City-States,Levant,-2981,-2942,Cultural,catalyst,EVT-BRO-0438,0.6603,0.7794,0.46,0.5664,0.8079,0.6529,0.9268,19,0.5433,0.7669,0.7158,1.118,1.2245,1.1712,false
CHR-BRO-0439,Governor Vikram of Western Zhou Dynasty,bronze_and_iron_age,Mycenaean Greece,Aegean,-1413,-1402,Political,stabilizer,EVT-BRO-0439,0.8456,0.7946,0.8176,0.864,0.5527,0.1346,0.4048,40,0.1353,0.6693,0.5194,0.8248,0.855,0.7644,false
CHR-BRO-0440,Arch-Engineer Qian of Shang Dynasty,bronze_and_iron_age,Mycenaean Greece,Aegean,-1424,-1386,Scientific,catalyst,EVT-BRO-0440,0.5453,0.8336,0.6833,0.5517,0.7757,0.7712,0.9121,33,0.6098,0.692,0.6843,1.1081,1.2136,1.1608,false
CHR-BRO-0441,Viceroy Seneb of Western Zhou Dynasty,bronze_and_iron_age,Ancient Egypt,North Africa / Nile,-3086,-3079,Political,disruptor,EVT-BRO-0441,0.682,0.7867,0.3189,0.4888,0.7366,0.769,0.8368,8,0.6401,0.7439,0.7335,1.2306,1.25,1.25,false
CHR-BRO-0442,Viceroy Tariq of Mycenaean Greece,bronze_and_iron_age,Indus Valley (Late),South Asia,-1551,-1520,Political,stabilizer,EVT-BRO-0442,0.6965,0.7941,0.8394,0.7978,0.5144,0.2323,0.6323,215,0.2173,0.6708,0.5263,0.8265,0.8567,0.766,false
CHR-BRO-0443,Marshal Enheduanna of Babylonia,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-1191,-1170,Military,architect,EVT-BRO-0443,0.6844,0.639,0.7688,0.7191,0.7484,0.4446,0.7625,130,0.3627,0.7157,0.5974,0.844,0.8748,0.7822,false
CHR-BRO-0444,Arch-Engineer Friedrich of Sumer & Akkad,bronze_and_iron_age,Indus Valley (Late),South Asia,-2313,-2277,Scientific,disruptor,EVT-BRO-0444,0.6883,0.7678,0.415,0.5039,0.9089,0.8054,0.9403,34,0.6508,0.7891,0.7687,1.2427,1.25,1.25,true
CHR-BRO-0445,Mint Overseer Khaldun of Sumer & Akkad,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1589,-1571,Economic,disruptor,EVT-BRO-0445,0.8044,0.7953,0.3552,0.4139,0.8761,0.8518,0.7869,6,0.719,0.7974,0.7914,1.25,1.25,1.25,true
CHR-BRO-0446,Polymath Gao of Minoan Civilization,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-1626,-1603,Scientific,architect,EVT-BRO-0446,0.667,0.8685,0.7265,0.7253,0.559,0.4498,0.6136,85,0.3623,0.6457,0.5815,0.84,0.8708,0.7786,false
CHR-BRO-0447,Merchant Prince Rajaraja of Elamite Empire,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-2251,-2214,Economic,stabilizer,EVT-BRO-0447,0.6077,0.638,0.778,0.8926,0.5743,0.1431,0.4773,155,0.1252,0.5556,0.4544,0.8088,0.8384,0.75,false
CHR-BRO-0448,Marshal Harun of Indus Valley (Late),bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-942,-901,Military,disruptor,EVT-BRO-0448,0.9157,0.8447,0.4916,0.4489,0.8116,0.8569,0.9176,6,0.704,0.9165,0.8219,1.25,1.25,1.25,true
CHR-BRO-0449,Physician Qian of Assyrian Empire,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2397,-2364,Scientific,stabilizer,EVT-BRO-0449,0.7851,0.7001,0.7401,0.7099,0.6981,0.2703,0.413,95,0.2802,0.6363,0.549,0.8321,0.8625,0.7712,false
CHR-BRO-0450,Synod Envoy Franklin of Babylonia,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-2963,-2952,Religious,architect,EVT-BRO-0450,0.7539,0.8203,0.7293,0.8558,0.6214,0.2105,0.7322,158,0.1773,0.7452,0.5804,0.8398,0.8705,0.7783,false
CHR-BRO-0451,High Priest Valdemar of Sumer & Akkad,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-2495,-2458,Religious,architect,EVT-BRO-0451,0.7068,0.6111,0.6848,0.906,0.7087,0.3118,0.7687,94,0.2029,0.7316,0.573,0.8379,0.8686,0.7766,false
CHR-BRO-0452,Polymath Vikram of Shang Dynasty,bronze_and_iron_age,Babylonia,Mesopotamia,-2497,-2484,Scientific,wildcard,EVT-BRO-0452,0.7528,0.7621,0.3332,0.5191,0.7799,0.541,0.7686,52,0.5109,0.7591,0.7067,1.062,1.1151,1.1682,false
CHR-BRO-0453,Geometer Lafayette of Vedic Kingdoms,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-1980,-1945,Scientific,architect,EVT-BRO-0453,0.8357,0.7784,0.8588,0.8436,0.5392,0.3222,0.7498,140,0.2393,0.8014,0.5893,0.842,0.8728,0.7804,false
CHR-BRO-0454,Imam Puduhepa of Babylonia,bronze_and_iron_age,Ancient Egypt,North Africa / Nile,-2461,-2420,Religious,disruptor,EVT-BRO-0454,0.8227,0.5249,0.2047,0.4737,0.7923,0.6743,0.9385,35,0.6003,0.869,0.751,1.2366,1.25,1.25,true
CHR-BRO-0455,Poet Laureate Constantine of Sumer & Akkad,bronze_and_iron_age,Babylonia,Mesopotamia,-1535,-1527,Cultural,stabilizer,EVT-BRO-0455,0.5808,0.7688,0.9235,0.836,0.5468,0.2251,0.6697,89,0.1945,0.6164,0.4926,0.8182,0.8481,0.7583,false
CHR-BRO-0456,Guild Master Otto of Sumer & Akkad,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2449,-2405,Economic,stabilizer,EVT-BRO-0456,0.7223,0.5546,0.9211,0.7361,0.5101,0.2352,0.4133,103,0.2495,0.5987,0.4586,0.8098,0.8395,0.7506,false
CHR-BRO-0457,Arch-Engineer Eleanor of Vedic Kingdoms,bronze_and_iron_age,Phoenician City-States,Levant,-3096,-3081,Scientific,disruptor,EVT-BRO-0457,0.7908,0.7631,0.3669,0.5417,0.8318,0.8695,0.8543,26,0.6639,0.8162,0.7817,1.2472,1.25,1.25,true
CHR-BRO-0458,Patriarch Al-Mansur of Phoenician City-States,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-1020,-1013,Religious,catalyst,EVT-BRO-0458,0.598,0.8314,0.5305,0.7308,0.8832,0.5914,0.9292,38,0.4303,0.7305,0.6952,1.1115,1.2173,1.1644,false
CHR-BRO-0459,Synod Envoy Mirabeau of Phoenician City-States,bronze_and_iron_age,Assyrian Empire,Near East,-2987,-2958,Religious,stabilizer,EVT-BRO-0459,0.6561,0.7453,0.8233,0.7342,0.5568,0.2511,0.5573,86,0.2584,0.6166,0.5116,0.8228,0.8529,0.7626,false
CHR-BRO-0460,Centurion Narmer of Sumer & Akkad,bronze_and_iron_age,Shang Dynasty,East Asia,-2554,-2521,Military,catalyst,EVT-BRO-0460,0.6537,0.7993,0.464,0.5696,0.906,0.4998,0.7941,44,0.4651,0.7099,0.6884,1.1094,1.215,1.1622,false
CHR-BRO-0461,Prefect Zhang of Shang Dynasty,bronze_and_iron_age,Indus Valley (Late),South Asia,-1072,-1054,Political,wildcard,EVT-BRO-0461,0.7792,0.8461,0.3536,0.3681,0.7094,0.8194,0.8777,61,0.7256,0.8186,0.7789,1.0837,1.1379,1.192,true
CHR-BRO-0462,Legate Ramesses of Mycenaean Greece,bronze_and_iron_age,Babylonia,Mesopotamia,-1253,-1237,Military,architect,EVT-BRO-0462,0.6862,0.7957,0.8823,0.7702,0.6112,0.4049,0.5692,79,0.3173,0.6394,0.552,0.8328,0.8632,0.7718,false
CHR-BRO-0463,Abbess Constantine of Ancient Egypt,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-3034,-3007,Religious,catalyst,EVT-BRO-0463,0.5316,0.9012,0.571,0.7249,0.7477,0.6743,0.8632,55,0.4747,0.6643,0.6675,1.1028,1.2078,1.1553,false
CHR-BRO-0464,Mint Overseer Zhao of Indus Valley (Late),bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-1712,-1703,Economic,architect,EVT-BRO-0464,0.9011,0.7857,0.7378,0.8751,0.5459,0.2769,0.7277,138,0.2009,0.8318,0.6082,0.8466,0.8776,0.7847,false
CHR-BRO-0465,Commander Samsi-Adad of Western Zhou Dynasty,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-2094,-2078,Military,catalyst,EVT-BRO-0465,0.5014,0.8272,0.6415,0.7374,0.9016,0.4987,0.8507,32,0.3807,0.6411,0.6361,1.0929,1.1969,1.1449,false
CHR-BRO-0466,Geometer Sumner of Elamite Empire,bronze_and_iron_age,Shang Dynasty,East Asia,-2919,-2897,Scientific,disruptor,EVT-BRO-0466,0.6382,0.6797,0.249,0.6382,0.8561,0.7607,0.9052,17,0.5613,0.745,0.733,1.2304,1.25,1.25,false
CHR-BRO-0467,Polymath Tiglath of Sumer & Akkad,bronze_and_iron_age,Indus Valley (Late),South Asia,-1863,-1842,Scientific,architect,EVT-BRO-0467,0.854,0.8089,0.8391,0.8567,0.7721,0.3779,0.7239,164,0.2606,0.8019,0.6392,0.8542,0.8855,0.7917,false
CHR-BRO-0468,Senator Justinian of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Indus Valley (Late),South Asia,-2823,-2808,Political,architect,EVT-BRO-0468,0.7824,0.8336,0.7618,0.7907,0.5346,0.2548,0.8156,155,0.232,0.7957,0.5957,0.8435,0.8744,0.7818,false
CHR-BRO-0469,Legate Necker of Elamite Empire,bronze_and_iron_age,Phoenician City-States,Levant,-2632,-2599,Military,wildcard,EVT-BRO-0469,0.505,0.4958,0.1744,0.7175,0.6387,0.4783,0.6635,11,0.3804,0.5684,0.5644,1.0193,1.0703,1.1212,false
CHR-BRO-0470,Treasurer Tariq of Hittite Empire,bronze_and_iron_age,Ancient Egypt,North Africa / Nile,-2915,-2885,Economic,disruptor,EVT-BRO-0470,0.7648,0.7539,0.329,0.6073,0.9085,0.7289,0.9166,36,0.5608,0.8255,0.7741,1.2446,1.25,1.25,true
CHR-BRO-0471,Astronomer Tariq of Phoenician City-States,bronze_and_iron_age,Hittite Empire,Anatolia,-1372,-1334,Scientific,stabilizer,EVT-BRO-0471,0.7971,0.7752,0.8688,0.8593,0.634,0.1568,0.4079,89,0.1488,0.6414,0.5155,0.8238,0.854,0.7635,false
CHR-BRO-0472,Treasurer Solon of Hittite Empire,bronze_and_iron_age,Mycenaean Greece,Aegean,-1358,-1338,Economic,disruptor,EVT-BRO-0472,0.609,0.7807,0.3388,0.3888,0.8889,0.7316,0.9015,28,0.6714,0.726,0.7443,1.2343,1.25,1.25,false
CHR-BRO-0473,Customs Director Heinrich of Assyrian Empire,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-873,-853,Economic,wildcard,EVT-BRO-0473,0.6759,0.6982,0.4011,0.3562,0.7325,0.4189,0.8264,70,0.5313,0.7361,0.6625,1.0487,1.1012,1.1536,false
CHR-BRO-0474,Polymath Friedrich of Indus Valley (Late),bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-2141,-2124,Scientific,catalyst,EVT-BRO-0474,0.7267,0.7027,0.5563,0.6507,0.885,0.4555,0.7544,28,0.4024,0.7378,0.6632,1.1014,1.2063,1.1538,false
CHR-BRO-0475,Rhetorician Sumner of Phoenician City-States,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-2891,-2855,Cultural,catalyst,EVT-BRO-0475,0.5146,0.7357,0.6778,0.5568,0.8161,0.6198,0.858,22,0.5315,0.652,0.6375,1.0933,1.1974,1.1454,false
CHR-BRO-0476,Master Sculptor Kheti of Vedic Kingdoms,bronze_and_iron_age,Babylonia,Mesopotamia,-1358,-1353,Cultural,disruptor,EVT-BRO-0476,0.8276,0.693,0.4426,0.554,0.7942,0.9412,0.8673,30,0.6936,0.8435,0.7793,1.2464,1.25,1.25,true
CHR-BRO-0477,Hierophant Thutmose of Sumer & Akkad,bronze_and_iron_age,Indus Valley (Late),South Asia,-1287,-1267,Religious,disruptor,EVT-BRO-0477,0.7598,0.8214,0.486,0.3513,0.9131,0.8219,0.7334,22,0.7353,0.7492,0.7673,1.2422,1.25,1.25,true
CHR-BRO-0478,Commander Eleanor of Western Zhou Dynasty,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-926,-919,Military,disruptor,EVT-BRO-0478,0.7963,0.5116,0.5012,0.424,0.7545,0.7636,0.7815,9,0.6698,0.7904,0.6994,1.2188,1.25,1.25,false
CHR-BRO-0479,Mint Overseer Theodosius of Minoan Civilization,bronze_and_iron_age,Assyrian Empire,Near East,-2603,-2580,Economic,wildcard,EVT-BRO-0479,0.6664,0.4344,0.5818,0.5411,0.3771,0.5155,0.7047,19,0.4872,0.6817,0.5361,1.0108,1.0614,1.1119,false
CHR-BRO-0480,Hierophant Wu of Ancient Egypt,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-1724,-1684,Religious,wildcard,EVT-BRO-0480,0.764,0.509,0.6924,0.6129,0.5605,0.3237,0.622,6,0.3554,0.7072,0.5434,1.013,1.0637,1.1143,false
CHR-BRO-0481,Warlord Sargon of Sumer & Akkad,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-916,-909,Military,catalyst,EVT-BRO-0481,0.6923,0.7189,0.7015,0.7118,0.8706,0.7909,0.9007,57,0.5395,0.7757,0.7095,1.116,1.2223,1.1691,false
CHR-BRO-0482,Strategos Puduhepa of Minoan Civilization,bronze_and_iron_age,Phoenician City-States,Levant,-1312,-1276,Military,stabilizer,EVT-BRO-0482,0.5847,0.6999,0.7967,0.7685,0.5819,0.2011,0.5179,52,0.2163,0.558,0.4782,0.8146,0.8444,0.755,false
CHR-BRO-0483,Merchant Prince Dara of Ancient Egypt,bronze_and_iron_age,Hittite Empire,Anatolia,-2981,-2965,Economic,catalyst,EVT-BRO-0483,0.6813,0.8871,0.6163,0.7555,0.9051,0.567,0.7495,13,0.4058,0.7086,0.6872,1.109,1.2146,1.1618,false
CHR-BRO-0484,Pontiff Solon of Western Zhou Dynasty,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-3070,-3025,Religious,stabilizer,EVT-BRO-0484,0.8158,0.6967,0.8699,0.7175,0.4766,0.1731,0.5076,76,0.2278,0.6925,0.5092,0.8223,0.8523,0.7621,false
CHR-BRO-0485,Arch-Engineer Colbert of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-3089,-3044,Scientific,catalyst,EVT-BRO-0485,0.7919,0.7188,0.7124,0.7047,0.8018,0.7215,0.7345,35,0.5084,0.7689,0.688,1.1092,1.2149,1.162,false
CHR-BRO-0486,Master Sculptor Samsi-Adad of Hittite Empire,bronze_and_iron_age,Ancient Egypt,North Africa / Nile,-2485,-2456,Cultural,catalyst,EVT-BRO-0486,0.6017,0.7863,0.4533,0.7451,0.7404,0.5158,0.8161,49,0.3854,0.6874,0.6466,1.0962,1.2006,1.1484,false
CHR-BRO-0487,Customs Director Mentuhotep of Vedic Kingdoms,bronze_and_iron_age,Ancient Egypt,North Africa / Nile,-1352,-1307,Economic,catalyst,EVT-BRO-0487,0.7237,0.6818,0.6031,0.7147,0.8969,0.5323,0.7059,41,0.4088,0.7166,0.6574,1.0996,1.2043,1.1519,false
CHR-BRO-0488,Customs Director Justinian of Elamite Empire,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-865,-835,Economic,disruptor,EVT-BRO-0488,0.9328,0.5328,0.2479,0.462,0.725,0.7384,0.9174,31,0.6382,0.9266,0.7723,1.244,1.25,1.25,true
