event_id,name,year,epoch,category,region,civilization,primary_actor_id,gdp_per_capita_usd,gini_inequality,political_event_density,historical_epoch_score_E,average_income_score,literacy_rate_pct,social_range_score_S,life_expectancy_years,birth_rate_per_1000,age_range_score_A,population_density_sqkm,urbanization_rate_pct,population_range_score_P,cth_before,cth_prelude,cth_during,cth_transition,cth_after,cth_global,delta_cth,black_swan_index,evei,ultra_cth,prediction,certainty_bracket,alphabreak,recommend_anchor,foundation_risk,dynamics_risk,chaos_risk,temporal_risk,butterfly_risk,mule_clause_active
EVT-MOD-0549,Agrarian Restructuring of British Empire (Industrial/Victorian),1865,modern,transformation,Global,British Empire (Industrial/Victorian),CHR-MOD-0549,4429.4,0.391,0.174,0.6394,0.422,63.9,0.5305,52.1,35.3,0.5575,126.8,56.1,0.631,0.4824,0.5219,0.4377,0.5879,0.7136,0.5487,0.2312,0.245,0.557,0.715672,RMD,BRACKET_HIGH,false,false,0.441767,0.48635054999999994,0.5005594,,0.3344,false
EVT-MOD-0550,Systemic Governance Breakdown in Empire of Japan (Meiji/Imperial),1928,modern,collapse,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-0550,2278.4,0.402,0.395,0.4215,0.578,80.3,0.6905,48.1,30.2,0.4838,166.9,46.6,0.6034,0.6546,0.5442,0.1678,0.2565,0.4665,0.4179,-0.1881,0.6478,0.6542,0.659982,RMD,BRACKET_MEDIUM,false,true,0.4148513,0.42359246999999994,0.5473873,,0.408,false
EVT-MOD-0551,Administrative Codification of Russian Empire / USSR,1809,modern,transformation,Eurasia,Russian Empire / USSR,CHR-MOD-0551,5836.3,0.704,0.896,0.426,0.694,81.9,0.7565,47.4,27.2,0.4583,178.2,48.1,0.6157,0.481,0.5194,0.4292,0.6677,0.798,0.5791,0.317,0.2404,0.6152,0.754148,RMD,BRACKET_HIGH,true,false,0.46662444000000003,0.56051,0.5153841,,0.3557,false
EVT-MOD-0552,Mercantile Tariff Overhaul across Austro-Hungarian Empire,1833,modern,economic,Central Europe,Austro-Hungarian Empire,CHR-MOD-0552,4301.6,0.711,0.238,0.5154,0.821,58.8,0.7045,35.1,25.1,0.3132,117,38.3,0.5362,0.5298,0.5049,0.3042,0.4092,0.5625,0.4621,0.0327,0.5496,0.5551,0.482026,CMN,BRACKET_BASE,false,true,0.58647056,0.40013653,0.4698556,,0.3742,false
EVT-MOD-0553,Frontier Campaign of Russian Empire / USSR,1888,modern,war,Eurasia,Russian Empire / USSR,CHR-MOD-0553,6656.5,0.437,0.162,0.7828,0.385,30.3,0.344,45.7,37.2,0.5,125.1,43.2,0.5655,0.5434,0.4767,0.162,0.2926,0.3191,0.3588,-0.2243,0.6972,0.6814,0.586113,CMN,BRACKET_BASE,false,true,0.53962524,0.400399,0.56623329,,0.3848,false
EVT-MOD-0554,Coalition Defense of British Empire (Industrial/Victorian),1842,modern,war,Global,British Empire (Industrial/Victorian),CHR-MOD-0554,4652.4,0.666,0.814,0.3803,0.235,47.1,0.353,50.4,37,0.5494,55,28.3,0.4316,0.3819,0.3098,0.1,0.16,0.2727,0.2449,-0.1092,0.4921,0.6196,0.446536,CMN,BRACKET_BASE,false,true,0.6358703600000001,0.38601672000000004,0.495303,,0.3718,false
EVT-MOD-0555,Strategic Siege of Kingdom of Italy,1892,modern,war,Southern Europe,Kingdom of Italy,CHR-MOD-0555,3418.5,0.407,0.12,0.5811,0.81,47,0.64,39.8,26.3,0.371,175.1,23.9,0.4934,0.5952,0.4972,0.249,0.3401,0.3069,0.3977,-0.2883,0.3401,0.6319,0.475201,CMN,BRACKET_BASE,false,true,0.67750727,0.5835,0.90325,,0.3573,false
EVT-MOD-0556,Temple Bureaucracy Reorganization of Austro-Hungarian Empire,1814,modern,religious,Central Europe,Austro-Hungarian Empire,CHR-MOD-0556,3281.7,0.665,0.695,0.3218,0.402,47.7,0.4395,50.7,37.9,0.558,123.1,31.9,0.5079,0.4666,0.4727,0.3648,0.535,0.4591,0.4596,-0.0075,0.4947,0.5598,0.496413,CMN,BRACKET_BASE,false,true,0.43465941999999996,0.38163200999999997,0.4637544599999999,,0.3064,false
EVT-MOD-0557,Decentralization Wave across Latin American Republics,1834,modern,collapse,South America,Latin American Republics,CHR-MOD-0557,1999.1,0.61,0.323,0.3614,0.395,81.4,0.6045,48.9,31.2,0.4984,173.5,31.2,0.5292,0.5857,0.523,0.2996,0.3599,0.1762,0.3889,-0.4095,0.4686,0.7486,0.48063,CMN,BRACKET_BASE,false,true,0.6332422799999999,0.5699095900000001,0.9145727,,0.3583,false
EVT-MOD-0558,Secular Legal Separation in Late Qing & Republic of China,1809,modern,religious,East Asia,Late Qing & Republic of China,CHR-MOD-0558,5480.4,0.586,0.6,0.5256,0.431,47.6,0.4535,41.4,34.2,0.4357,119.8,49.2,0.5924,0.5304,0.5299,0.39,0.5173,0.5257,0.4987,-0.0047,0.299,0.4951,0.432196,CMN,BRACKET_BASE,false,true,0.7046902500000001,0.5539999999999999,0.71175,,0.322,false
EVT-MOD-0559,Secular Legal Separation in German Empire / Weimar,1871,modern,religious,Central Europe,German Empire / Weimar,CHR-MOD-0559,1715.8,0.404,0.672,0.299,0.73,42,0.575,56.7,23.6,0.5368,108.6,32.7,0.5028,0.4884,0.5377,0.3379,0.4045,0.5632,0.4663,0.0748,0.3765,0.5529,0.514009,CMN,BRACKET_BASE,false,true,0.7008987000000001,0.56425,0.690625,,0.3571,false
EVT-MOD-0560,Constitutional Reorganization of French Third Republic,1883,modern,transformation,Western Europe,French Third Republic,CHR-MOD-0560,6687.1,0.528,0.889,0.5395,0.508,69.2,0.6,35.6,23.6,0.3096,141.6,42.2,0.5695,0.4082,0.4825,0.3982,0.611,0.6826,0.5165,0.2744,0.1777,0.6052,0.873604,RMD,BRACKET_HIGH,true,false,0.34213699999999997,0.38032896,0.31462409999999996,,0.3399,false
EVT-MOD-0561,Fiscal Modernization in Austro-Hungarian Empire,1942,modern,transformation,Central Europe,Austro-Hungarian Empire,CHR-MOD-0561,4382.3,0.66,0.296,0.5189,0.684,75.2,0.718,49.7,29.1,0.4944,109.6,44.8,0.564,0.5007,0.5283,0.4781,0.63,0.8132,0.5901,0.3125,0.3424,0.6247,0.657574,RMD,BRACKET_MEDIUM,false,true,0.31904046,0.48437012,0.50238528,,0.3454,false
EVT-MOD-0562,Provincial Autonomy Insurgency against Empire of Japan (Meiji/Imperial),1853,modern,revolution,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-0562,1975.2,0.543,0.296,0.388,0.359,67.9,0.519,42.2,28.7,0.4113,122.7,54.1,0.6186,0.5012,0.4137,0.1339,0.3881,0.1836,0.3241,-0.3176,0.6927,0.7769,0.536891,CMN,BRACKET_BASE,false,true,0.70261586,0.573125,0.9618749999999999,,0.3773,true
EVT-MOD-0563,Systemic Governance Breakdown in United States,1809,modern,collapse,North America,United States,CHR-MOD-0563,5588.1,0.686,0.622,0.4964,0.657,30.9,0.483,51.3,29.1,0.5117,68.4,38.1,0.4963,0.6417,0.5233,0.1707,0.2118,0.414,0.3923,-0.2277,0.8117,0.7322,0.571255,CMN,BRACKET_BASE,false,true,0.51005248,0.4165315,0.5556438,,0.4065,false
EVT-MOD-0564,Peasant Rebellion against Austro-Hungarian Empire,1908,modern,revolution,Central Europe,Austro-Hungarian Empire,CHR-MOD-0564,4163.9,0.653,0.199,0.535,0.632,82.5,0.7285,62.7,33.4,0.6602,45.1,38.2,0.4667,0.6296,0.5215,0.1521,0.2764,0.8071,0.4773,0.1775,0.5182,0.5668,0.682696,RMD,BRACKET_MEDIUM,false,false,0.38525823,0.48135412,0.4937904,,0.4056,false
EVT-MOD-0565,Territorial Rupture of French Third Republic,1902,modern,collapse,Western Europe,French Third Republic,CHR-MOD-0565,2343.2,0.634,0.126,0.437,0.389,51,0.4495,42,29.3,0.4127,100.4,16.4,0.4156,0.489,0.4382,0.1776,0.2043,0.2495,0.3117,-0.2395,0.7736,0.7578,0.393972,CMN,BRACKET_BASE,false,true,0.8362779199999999,0.566125,0.9199999999999999,,0.3534,false
EVT-MOD-0566,Institutional Dissolution of Late Ottoman Empire,1858,modern,collapse,Near East,Late Ottoman Empire,CHR-MOD-0566,2534,0.431,0.151,0.5036,0.552,86.8,0.71,42.2,32.9,0.4365,156.9,25.2,0.4919,0.6275,0.5737,0.1754,0.2604,0.3013,0.3877,-0.3262,0.7691,0.7509,0.572234,CMN,BRACKET_BASE,false,true,0.5851237499999999,0.5196432799999999,0.87113614,,0.3919,false
EVT-MOD-0567,Sanitation & Medical Breakthrough in Late Ottoman Empire,1852,modern,technological,Near East,Late Ottoman Empire,CHR-MOD-0567,6438.9,0.48,0.307,0.7114,0.353,47.8,0.4155,55.6,34,0.5874,171.4,32.8,0.5363,0.504,0.5426,0.6196,0.7418,0.7482,0.6312,0.2442,0.2776,0.5741,0.604118,CMN,BRACKET_BASE,false,true,0.43428370000000005,0.5429239499999999,0.6128681199999999,,0.2999,false
EVT-MOD-0568,Harbor Incursion Sickness in Empire of Japan (Meiji/Imperial),1845,modern,pandemic,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-0568,3115.5,0.452,0.351,0.4774,0.323,62.1,0.472,37.6,27.2,0.3527,147.3,42.8,0.5754,0.567,0.5366,0.1055,0.2795,0.5098,0.3997,-0.0572,0.8416,0.676,0.754868,RMD,BRACKET_HIGH,true,false,0.51536736,0.43004581000000003,0.52078636,,0.4053,false
EVT-MOD-0569,Dynastic Disintegration of Russian Empire / USSR,1922,modern,collapse,Eurasia,Russian Empire / USSR,CHR-MOD-0569,4244,0.706,0.648,0.3899,0.534,61.4,0.574,50.4,24.4,0.4738,50.8,48.3,0.5258,0.6253,0.5559,0.2192,0.279,0.4299,0.4219,-0.1954,0.7767,0.714,0.481135,CMN,BRACKET_BASE,false,true,0.6325208999999999,0.51334824,0.82151992,,0.3981,false
EVT-MOD-0570,Hydraulic Engineering Grid in United States,1845,modern,technological,North America,United States,CHR-MOD-0570,4915.6,0.458,0.477,0.562,0.515,47,0.4925,41.3,35.1,0.44,188.5,16.8,0.4632,0.39,0.435,0.5211,0.5866,0.6007,0.5067,0.2107,0.2359,0.5786,0.669087,RMD,BRACKET_MEDIUM,false,true,0.34738684,0.37606323999999997,0.42140116,,0.2816,false
EVT-MOD-0571,Temple Bureaucracy Reorganization of Russian Empire / USSR,1910,modern,religious,Eurasia,Russian Empire / USSR,CHR-MOD-0571,5273.8,0.495,0.275,0.6362,0.239,87.1,0.555,52.6,28.3,0.5209,176.1,46.3,0.6058,0.6079,0.6513,0.5262,0.6357,0.8248,0.6492,0.2169,0.4623,0.6059,0.797516,RMD,BRACKET_HIGH,true,false,0.42957012,0.565375,0.615,,0.3491,false
EVT-MOD-0572,Guild Monopoly Reform in Empire of Japan (Meiji/Imperial),1902,modern,economic,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-0572,5444,0.409,0.708,0.5438,0.311,55.4,0.4325,59.8,27.3,0.5924,64.4,34.8,0.4755,0.5061,0.4851,0.3053,0.3603,0.5685,0.4451,0.0624,0.4461,0.5399,0.508186,CMN,BRACKET_BASE,false,true,0.5009882999999999,0.40409655999999994,0.4504772999999999,,0.3714,false
EVT-MOD-0573,Urban Quarantine Emergency in Late Qing & Republic of China,1908,modern,pandemic,East Asia,Late Qing & Republic of China,CHR-MOD-0573,4171.1,0.571,0.631,0.4305,0.5,55.4,0.527,45,35.1,0.4798,113.5,34.1,0.513,0.5307,0.4641,0.0944,0.3273,0.239,0.3311,-0.2917,0.7869,0.7686,0.431447,CMN,BRACKET_BASE,false,true,0.83290956,0.5721217000000001,0.88810722,,0.3999,false
EVT-MOD-0574,Grain Market Price Shock across Empire of Japan (Meiji/Imperial),1849,modern,economic,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-0574,3514,0.496,0.251,0.5217,0.239,69,0.4645,50.2,27.2,0.4884,49.5,45.7,0.5109,0.5449,0.5066,0.2397,0.3852,0.3591,0.4071,-0.1858,0.2803,0.5792,0.779159,RMD,BRACKET_HIGH,true,false,0.38519488,0.40552005,0.52437618,,0.366,false
EVT-MOD-0575,Temple Bureaucracy Reorganization of United States,1827,modern,religious,North America,United States,CHR-MOD-0575,2617.9,0.469,0.306,0.4515,0.639,64.3,0.641,40.6,24.3,0.3676,50,46,0.5132,0.5092,0.5335,0.4199,0.5822,0.7266,0.5543,0.2174,0.4298,0.6358,0.629122,CMN,BRACKET_BASE,false,true,0.42071429,0.560375,0.61075,,0.3516,false
EVT-MOD-0576,Bureaucratic Consolidation of Austro-Hungarian Empire,1856,modern,transformation,Central Europe,Austro-Hungarian Empire,CHR-MOD-0576,5730.6,0.531,0.497,0.5903,0.527,49.8,0.5125,50.5,36.9,0.5499,146,18,0.4507,0.4411,0.4763,0.3921,0.5506,0.6272,0.4975,0.1861,0.3055,0.559,0.564352,CMN,BRACKET_BASE,false,true,0.45777300000000004,0.38112053999999995,0.362791,,0.3245,false
EVT-MOD-0577,Fiscal Modernization in German Empire / Weimar,1914,modern,transformation,Central Europe,German Empire / Weimar,CHR-MOD-0577,6179.9,0.635,0.379,0.6254,0.571,74.8,0.6595,47.1,25.7,0.446,153.9,33.9,0.534,0.4833,0.5275,0.4434,0.631,0.7633,0.5697,0.28,0.1827,0.5672,0.82782,RMD,BRACKET_HIGH,true,false,0.30097759999999996,0.569375,0.53225,,0.345,false
EVT-MOD-0578,Palatial Collapse of Kingdom of Italy,1862,modern,collapse,Southern Europe,Kingdom of Italy,CHR-MOD-0578,4975.8,0.516,0.604,0.5106,0.304,44.2,0.373,55.1,26.1,0.5346,135.3,43.4,0.5722,0.612,0.5334,0.3013,0.3937,0.2348,0.415,-0.3772,0.5587,0.7606,0.463501,CMN,BRACKET_BASE,false,true,0.7234758,0.51270351,0.9070347299999999,,0.3584,false
EVT-MOD-0579,Imperial Unification of Kingdom of Italy,1939,modern,transformation,Southern Europe,Kingdom of Italy,CHR-MOD-0579,6677.5,0.603,0.515,0.6286,0.482,58.2,0.532,54.5,23.9,0.5149,64.2,39.2,0.4973,0.4371,0.4662,0.3236,0.4575,0.5923,0.4553,0.1552,0.3065,0.5391,0.777374,RMD,BRACKET_HIGH,true,false,0.41972469,0.39427635,0.39095640000000004,,0.3527,false
EVT-MOD-0580,Decentralization Wave across Latin American Republics,1888,modern,collapse,South America,Latin American Republics,CHR-MOD-0580,5325.6,0.553,0.712,0.4912,0.236,42.8,0.332,52.5,23.2,0.4892,163.9,28.2,0.5101,0.5764,0.4968,0.1416,0.2352,0.2409,0.3382,-0.3355,0.5322,0.7474,0.587408,CMN,BRACKET_BASE,false,true,0.50337504,0.51196431,0.8808650000000001,,0.3818,false
EVT-MOD-0581,Provincial Autonomy Insurgency against German Empire / Weimar,1817,modern,revolution,Central Europe,German Empire / Weimar,CHR-MOD-0581,2393.8,0.511,0.88,0.2512,0.626,51.3,0.5695,62.7,35.7,0.674,97.4,39,0.5264,0.4874,0.3359,0,0.1483,0.5252,0.2994,0.0378,0.6698,0.5937,0.461578,CMN,BRACKET_BASE,false,true,0.7858461999999999,0.638875,0.774375,,0.3976,false
EVT-MOD-0582,Military Coup dՃtat in Latin American Republics,1871,modern,revolution,South America,Latin American Republics,CHR-MOD-0582,3856.5,0.666,0.822,0.323,0.647,84.8,0.7475,48,29.9,0.4809,147.2,44.1,0.5818,0.5337,0.3952,0.1436,0.2512,0.4086,0.3465,-0.1251,0.4877,0.5868,0.78699,RMD,BRACKET_HIGH,true,false,0.40614216999999997,0.4103022,0.52471328,,0.4012,false
EVT-MOD-0583,Provincial Autonomy Insurgency against French Third Republic,1918,modern,revolution,Western Europe,French Third Republic,CHR-MOD-0583,2379.7,0.542,0.11,0.472,0.225,73,0.4775,62.7,27.4,0.6242,111.4,25,0.4661,0.5842,0.474,0.1279,0.3221,0.7577,0.4532,0.1735,0.4705,0.6053,0.660832,RMD,BRACKET_MEDIUM,false,true,0.45253519999999997,0.4487323,0.47274717,,0.3985,false
EVT-MOD-0584,Educational Charter of Russian Empire / USSR,1938,modern,transformation,Eurasia,Russian Empire / USSR,CHR-MOD-0584,3471.1,0.501,0.227,0.5244,0.416,86.8,0.642,56,25.6,0.5413,60.6,28,0.4371,0.452,0.5026,0.4377,0.619,0.7362,0.5495,0.2842,0.1653,0.5686,0.769071,RMD,BRACKET_HIGH,true,false,0.4227021,0.5667500000000001,0.515875,,0.3413,false
EVT-MOD-0585,Imperial Annexation War in German Empire / Weimar,1845,modern,war,Central Europe,German Empire / Weimar,CHR-MOD-0585,4918.8,0.608,0.57,0.4893,0.752,74.2,0.747,41.8,25.6,0.3884,177.3,38.6,0.5678,0.5572,0.5086,0.217,0.4132,0.3123,0.4017,-0.2449,0.5487,0.6557,0.615706,CMN,BRACKET_BASE,false,true,0.6197699999999999,0.55683499,0.84518328,,0.3755,false
EVT-MOD-0586,Monastic Network Expansion of British Empire (Industrial/Victorian),1809,modern,religious,Global,British Empire (Industrial/Victorian),CHR-MOD-0586,4864.9,0.636,0.309,0.5555,0.823,69.9,0.761,56.9,29.4,0.5738,84.7,41.1,0.5268,0.6368,0.6932,0.5532,0.7106,0.5065,0.6201,-0.1303,0.2923,0.4899,0.492724,CMN,BRACKET_BASE,false,true,0.48264825,0.5640955099999999,0.72501451,,0.303,false
EVT-MOD-0587,Grain Market Price Shock across United States,1945,modern,economic,North America,United States,CHR-MOD-0587,5175.3,0.567,0.798,0.4509,0.233,78.5,0.509,41.9,28.6,0.4074,153.8,40.8,0.5685,0.5426,0.4739,0.2587,0.4343,0.3242,0.4067,-0.2184,0.315,0.6216,0.839965,RMD,BRACKET_HIGH,true,false,0.3340512,0.39126928,0.52209521,,0.353,false
EVT-MOD-0588,Administrative Codification of German Empire / Weimar,1885,modern,transformation,Central Europe,German Empire / Weimar,CHR-MOD-0588,3428.3,0.604,0.866,0.2989,0.257,35.2,0.3045,46.4,26.5,0.4433,161,27.1,0.5033,0.2826,0.3311,0.263,0.4901,0.4745,0.3683,0.1919,0.1711,0.6194,0.536536,CMN,BRACKET_BASE,false,true,0.6912249599999999,0.5329377,0.5069922899999999,,0.3232,false
EVT-MOD-0589,Secular Legal Separation in Latin American Republics,1820,modern,religious,South America,Latin American Republics,CHR-MOD-0589,6780.5,0.47,0.828,0.5817,0.656,39.5,0.5255,38.7,33.8,0.4042,141.7,50.4,0.6106,0.4974,0.4822,0.3893,0.5158,0.3675,0.4504,-0.1299,0.3094,0.5508,0.766678,RMD,BRACKET_HIGH,true,false,0.31758196000000005,0.3713856,0.46661600000000003,,0.2966,false
EVT-MOD-0590,Maritime Trade Hub Expansion in British Empire (Industrial/Victorian),1823,modern,economic,Global,British Empire (Industrial/Victorian),CHR-MOD-0590,5690.2,0.438,0.143,0.7216,0.217,81.8,0.5175,59.6,23.8,0.5693,130.2,40.7,0.5559,0.6073,0.5191,0.3674,0.4757,0.404,0.4747,-0.2033,0.5846,0.6147,0.716079,RMD,BRACKET_HIGH,false,false,0.4187432,0.50449839,0.8250338700000001,,0.3308,false
EVT-MOD-0591,Strategic Siege of Empire of Japan (Meiji/Imperial),1850,modern,war,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-0591,5938.3,0.538,0.427,0.6235,0.348,61.6,0.482,45.5,25,0.4246,181.4,57.7,0.6649,0.6117,0.52,0.3064,0.3602,0.4213,0.4439,-0.1904,0.382,0.5988,0.494614,CMN,BRACKET_BASE,false,true,0.48348843999999996,0.50604571,0.78078432,,0.361,false
EVT-MOD-0592,Administrative Codification of Late Qing & Republic of China,1814,modern,transformation,East Asia,Late Qing & Republic of China,CHR-MOD-0592,3429.2,0.704,0.357,0.4216,0.602,65.3,0.6275,41.7,37.2,0.4569,145.2,19.6,0.4583,0.3858,0.463,0.4107,0.5417,0.4922,0.4587,0.1064,0.2189,0.5163,0.850709,RMD,BRACKET_HIGH,true,false,0.27657827999999995,0.37343243,0.38762327999999996,,0.2836,false
EVT-MOD-0593,Urban Quarantine Emergency in Latin American Republics,1856,modern,pandemic,South America,Latin American Republics,CHR-MOD-0593,3744.4,0.494,0.262,0.5349,0.738,42.7,0.5825,59.7,23,0.5655,80.1,43.7,0.5358,0.6529,0.6025,0.1888,0.3499,0.617,0.4822,-0.0359,0.6561,0.561,0.572379,CMN,BRACKET_BASE,false,true,0.57369065,0.61000233,0.7606834200000001,,0.4007,false
EVT-MOD-0594,Institutional Dissolution of Austro-Hungarian Empire,1868,modern,collapse,Central Europe,Austro-Hungarian Empire,CHR-MOD-0594,6660.8,0.718,0.462,0.6088,0.693,59.7,0.645,48.8,25,0.4602,143,18.2,0.4502,0.6309,0.5506,0.3345,0.3557,0.3359,0.4415,-0.295,0.4792,0.652,0.562758,CMN,BRACKET_BASE,false,true,0.7308423099999999,0.582125,0.9275,,0.3428,false
EVT-MOD-0595,Judicial Standard Reform in Kingdom of Italy,1912,modern,transformation,Southern Europe,Kingdom of Italy,CHR-MOD-0595,3347,0.406,0.249,0.5378,0.672,65.3,0.6625,61.6,23.7,0.5902,113.1,32.1,0.5027,0.5101,0.5897,0.5317,0.7178,0.8204,0.6339,0.3103,0.385,0.6252,0.796357,RMD,BRACKET_HIGH,true,false,0.44648393999999997,0.56625,0.56475,,0.3407,false
EVT-MOD-0596,Frontier Campaign of British Empire (Industrial/Victorian),1824,modern,war,Global,British Empire (Industrial/Victorian),CHR-MOD-0596,1728.4,0.717,0.311,0.3142,0.677,53.4,0.6055,44.8,27.4,0.4315,152.4,57.6,0.6518,0.5588,0.4842,0.3168,0.4014,0.549,0.462,-0.0098,0.3825,0.5282,0.511465,CMN,BRACKET_BASE,false,true,0.7368950400000001,0.572375,0.742375,,0.3729,false
EVT-MOD-0597,Mercantile Tariff Overhaul across Kingdom of Italy,1864,modern,economic,Southern Europe,Kingdom of Italy,CHR-MOD-0597,1529.1,0.513,0.498,0.3056,0.718,50.6,0.612,49.7,22.2,0.453,147,24.8,0.4852,0.4743,0.4168,0.2598,0.3166,0.2577,0.345,-0.2166,0.3246,0.6225,0.621708,CMN,BRACKET_BASE,false,true,0.5230246399999999,0.48314535999999997,0.7601614400000001,,0.3246,false
EVT-MOD-0598,Fiscal Modernization in Late Ottoman Empire,1825,modern,transformation,Near East,Late Ottoman Empire,CHR-MOD-0598,4729.6,0.484,0.524,0.5272,0.726,30.1,0.5135,59.2,24.5,0.5692,135.1,35.1,0.5306,0.4259,0.4631,0.3682,0.5958,0.6481,0.5002,0.2222,0.2043,0.5596,0.821511,RMD,BRACKET_HIGH,true,false,0.35424999999999995,0.5650000000000001,0.548375,,0.3407,false
EVT-MOD-0599,Silver Flotilla Currency Shock in British Empire (Industrial/Victorian),1890,modern,economic,Global,British Empire (Industrial/Victorian),CHR-MOD-0599,2580.9,0.711,0.598,0.2887,0.503,32.2,0.4125,40.8,34.9,0.4334,112.8,56.8,0.6261,0.4716,0.4062,0.2592,0.4297,0.651,0.4435,0.1794,0.3501,0.6442,0.511615,CMN,BRACKET_BASE,false,true,0.53472339,0.39274032,0.3933696,,0.3891,false
EVT-MOD-0600,Territorial Rupture of Austro-Hungarian Empire,1877,modern,collapse,Central Europe,Austro-Hungarian Empire,CHR-MOD-0600,5872.3,0.395,0.567,0.6198,0.607,65.2,0.6295,44.4,31.2,0.45,138,30.2,0.5076,0.609,0.5273,0.1906,0.2802,0.3206,0.3855,-0.2884,0.548,0.6678,0.643327,RMD,BRACKET_MEDIUM,false,true,0.49430318,0.40203775999999997,0.57552726,,0.3871,false
EVT-MOD-0601,Synod Monotheistic Mandate in Latin American Republics,1937,modern,religious,South America,Latin American Republics,CHR-MOD-0601,3970.6,0.689,0.738,0.3492,0.315,68.2,0.4985,40,28.3,0.3852,59.1,22.2,0.4063,0.409,0.4377,0.2819,0.3334,0.5425,0.4009,0.1335,0.465,0.6334,0.727231,RMD,BRACKET_HIGH,false,false,0.35243816,0.38230668,0.40881785,,0.3545,false
EVT-MOD-0602,Silver Flotilla Currency Shock in Russian Empire / USSR,1813,modern,economic,Eurasia,Russian Empire / USSR,CHR-MOD-0602,6134.7,0.387,0.471,0.6691,0.739,83.3,0.786,62.3,25,0.6055,39.6,29.9,0.4158,0.5924,0.5338,0.3507,0.4791,0.6148,0.5142,0.0224,0.2989,0.4077,0.706341,RMD,BRACKET_HIGH,false,false,0.36177558000000004,0.5621434000000001,0.6498362,,0.381,false
EVT-MOD-0603,Canal Infrastructure Boom in United States,1907,modern,economic,North America,United States,CHR-MOD-0603,5617.9,0.602,0.76,0.4823,0.34,41.1,0.3755,50.4,24.9,0.4768,128.2,57.6,0.6393,0.4653,0.3749,0.11,0.284,0.4965,0.3461,0.0312,0.6441,0.6077,0.672512,RMD,BRACKET_MEDIUM,false,true,0.55835318,0.40017230000000004,0.4723623,,0.404,false
EVT-MOD-0604,Monastic Network Expansion of Austro-Hungarian Empire,1809,modern,religious,Central Europe,Austro-Hungarian Empire,CHR-MOD-0604,2961.7,0.472,0.237,0.495,0.28,65.8,0.469,59.4,34.3,0.6301,155.6,33.2,0.5313,0.5808,0.6162,0.435,0.5883,0.4848,0.541,-0.096,0.4343,0.5513,0.514431,CMN,BRACKET_BASE,false,true,0.48110855999999996,0.38796702,0.49100559,,0.3121,false
EVT-MOD-0605,Palatial Collapse of British Empire (Industrial/Victorian),1919,modern,collapse,Global,British Empire (Industrial/Victorian),CHR-MOD-0605,2348.4,0.401,0.194,0.4869,0.796,61.1,0.7035,53.2,27.8,0.5243,61.1,56.8,0.5817,0.6831,0.6298,0.3463,0.4376,0.4497,0.5093,-0.2334,0.7485,0.686,0.51149,CMN,BRACKET_BASE,false,true,0.5525986799999999,0.57572196,0.8835153600000001,,0.3661,false
EVT-MOD-0606,Administrative Codification of French Third Republic,1944,modern,transformation,Western Europe,French Third Republic,CHR-MOD-0606,6530.8,0.426,0.837,0.5749,0.53,31.6,0.423,47.8,24.9,0.4488,69.5,26.8,0.441,0.3864,0.4213,0.2815,0.5196,0.6393,0.4496,0.2529,0.3177,0.629,0.519756,CMN,BRACKET_BASE,false,true,0.56215404,0.47636022000000006,0.52527573,,0.3678,false
EVT-MOD-0607,Decentralization Wave across Latin American Republics,1836,modern,collapse,South America,Latin American Republics,CHR-MOD-0607,2465.6,0.468,0.629,0.3444,0.314,85.1,0.5825,50.3,35,0.5363,129.7,50.6,0.6052,0.6054,0.5509,0.3415,0.3697,0.3438,0.4423,-0.2616,0.5923,0.6999,0.407325,CMN,BRACKET_BASE,false,true,0.6429192,0.50126466,0.84718299,,0.335,false
EVT-MOD-0608,Debt Crisis Settlement of Empire of Japan (Meiji/Imperial),1929,modern,economic,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-0608,5726.9,0.566,0.388,0.6122,0.248,41,0.329,57,31.8,0.5893,88.7,39.3,0.5212,0.5821,0.5192,0.253,0.3366,0.7366,0.4855,0.1545,0.2702,0.5514,0.670103,RMD,BRACKET_MEDIUM,false,true,0.515844,0.611375,0.681625,,0.4052,false
EVT-MOD-0609,Astronomical Standardization by Empire of Japan (Meiji/Imperial),1873,modern,technological,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-0609,4931.1,0.413,0.465,0.5801,0.502,66.6,0.584,63.4,25.5,0.6204,131,19.4,0.4499,0.5117,0.543,0.6372,0.7678,0.7027,0.6325,0.191,0.4879,0.5874,0.771371,RMD,BRACKET_HIGH,true,false,0.33575,0.56125,0.743125,,0.285,false
