character_id,name,epoch,civilization,region,active_year_start,active_year_end,primary_domain,historical_role,associated_event_id,power_index,network_centrality,legitimacy,rationality,charisma,ideological_extremity,momentum,duration_of_influence_months,actor_volatility,trigger_force,token_impact_score_tis,tim_foundation,tim_dynamics,tim_chaos,mule_clause_risk
CHR-CLA-0234,Warlord Saladin of Kushan Empire,classical_antiquity,Kingdom of Aksum,Horn of Africa,-602,-591,Military,architect,EVT-CLA-0234,0.6557,0.649,0.8298,0.9071,0.6719,0.3876,0.7703,77,0.2403,0.7016,0.5574,0.8341,0.8646,0.7731,false
CHR-CLA-0235,Viceroy Imhotep of Kushan Empire,classical_antiquity,Classical Greece (Polis),Mediterranean,212,222,Political,wildcard,EVT-CLA-0235,0.8215,0.4313,0.3771,0.6741,0.6782,0.2845,0.6476,29,0.3052,0.752,0.5902,1.0271,1.0784,1.1298,false
CHR-CLA-0236,Hierophant Madison of Sasanian Empire,classical_antiquity,Maurya Empire,South Asia,56,63,Religious,catalyst,EVT-CLA-0236,0.5135,0.654,0.6342,0.5803,0.7448,0.7893,0.9115,37,0.6045,0.6727,0.6509,1.0975,1.2021,1.1498,false
CHR-CLA-0237,Governor Solon of Kingdom of Aksum,classical_antiquity,Parthian Empire,Persia,416,429,Political,architect,EVT-CLA-0237,0.7581,0.6724,0.6842,0.7528,0.5021,0.4346,0.5695,27,0.3409,0.6826,0.5603,0.8348,0.8654,0.7737,false
CHR-CLA-0238,Alchemist Kheti of Roman Republic,classical_antiquity,Gupta Empire,South Asia,321,341,Scientific,architect,EVT-CLA-0238,0.6627,0.7271,0.712,0.8838,0.5036,0.282,0.5942,105,0.1991,0.6353,0.5163,0.824,0.8542,0.7637,false
CHR-CLA-0239,Admiral Enheduanna of Roman Republic,classical_antiquity,Kushan Empire,Central & South Asia,-38,-5,Military,disruptor,EVT-CLA-0239,0.871,0.5894,0.2882,0.5337,0.7793,0.6573,0.7346,36,0.5618,0.8164,0.7263,1.2281,1.25,1.25,false
CHR-CLA-0240,Imam Wilhelm of Roman Republic,classical_antiquity,Kingdom of Aksum,Horn of Africa,450,459,Religious,architect,EVT-CLA-0240,0.7436,0.733,0.732,0.915,0.5112,0.229,0.6284,162,0.157,0.6975,0.5322,0.8279,0.8582,0.7673,false
CHR-CLA-0241,Minister Justinian of Kingdom of Aksum,classical_antiquity,Qin & Han Dynasties,East Asia,-280,-240,Political,architect,EVT-CLA-0241,0.8702,0.6404,0.7263,0.7569,0.6513,0.3844,0.7698,97,0.3138,0.83,0.624,0.8505,0.8816,0.7883,false
CHR-CLA-0242,Vizier Enheduanna of Gupta Empire,classical_antiquity,Classical Greece (Polis),Mediterranean,-1,12,Political,wildcard,EVT-CLA-0242,0.8153,0.6382,0.4801,0.5737,0.6741,0.3835,0.8203,46,0.4049,0.8173,0.6545,1.0464,1.0987,1.151,false
CHR-CLA-0243,Mint Overseer Tariq of Qin & Han Dynasties,classical_antiquity,Achaemenid Empire,Persia / Near East,-142,-103,Economic,catalyst,EVT-CLA-0243,0.8048,0.7662,0.6266,0.6556,0.8077,0.5296,0.8532,47,0.437,0.8241,0.6993,1.1128,1.2187,1.1658,false
CHR-CLA-0244,Mint Overseer Kheti of Roman Republic,classical_antiquity,Achaemenid Empire,Persia / Near East,392,417,Economic,wildcard,EVT-CLA-0244,0.8829,0.7359,0.4223,0.7868,0.4915,0.5373,0.5737,7,0.3752,0.7592,0.6399,1.042,1.0941,1.1462,false
CHR-CLA-0245,Customs Director Marshall of Roman Empire (Principate/Dominate),classical_antiquity,Parthian Empire,Persia,-159,-129,Economic,catalyst,EVT-CLA-0245,0.5612,0.6867,0.7137,0.7282,0.8055,0.5503,0.8903,25,0.411,0.6928,0.6224,1.0886,1.1922,1.1404,false
CHR-CLA-0246,Hierophant Baldwin of Maurya Empire,classical_antiquity,Achaemenid Empire,Persia / Near East,-224,-189,Religious,disruptor,EVT-CLA-0246,0.8793,0.7066,0.2055,0.4487,0.7984,0.7475,0.7912,47,0.6494,0.8441,0.7834,1.2478,1.25,1.25,true
CHR-CLA-0247,Astronomer Hamilton of Achaemenid Empire,classical_antiquity,Kingdom of Aksum,Horn of Africa,-284,-273,Scientific,catalyst,EVT-CLA-0247,0.5373,0.8654,0.5258,0.7509,0.9204,0.6432,0.8178,27,0.4461,0.6495,0.6812,1.1071,1.2125,1.1598,false
CHR-CLA-0248,Guild Master Al-Mansur of Maurya Empire,classical_antiquity,Carthaginian Republic,Western Mediterranean,-544,-519,Economic,architect,EVT-CLA-0248,0.9068,0.6217,0.6829,0.7761,0.6647,0.4226,0.5845,104,0.3233,0.7779,0.6136,0.848,0.879,0.7859,false
CHR-CLA-0249,Customs Director Mentuhotep of Kingdom of Aksum,classical_antiquity,Roman Empire (Principate/Dominate),Mediterranean / Europe,113,127,Economic,disruptor,EVT-CLA-0249,0.912,0.6641,0.3869,0.5056,0.717,0.772,0.9352,25,0.6332,0.9213,0.7773,1.2457,1.25,1.25,true
CHR-CLA-0250,Dramatist Harsha of Kingdom of Aksum,classical_antiquity,Sasanian Empire,Persia,30,46,Cultural,catalyst,EVT-CLA-0250,0.7004,0.8642,0.7256,0.659,0.9236,0.5516,0.7559,22,0.4463,0.7226,0.6839,1.1079,1.2134,1.1607,false
CHR-CLA-0251,Vizier Qian of Seleucid Empire,classical_antiquity,Roman Republic,Mediterranean,-327,-300,Political,architect,EVT-CLA-0251,0.7192,0.8009,0.7793,0.8739,0.774,0.4498,0.5852,127,0.2879,0.6656,0.5997,0.8445,0.8754,0.7827,false
CHR-CLA-0252,Marshal Sargon of Qin & Han Dynasties,classical_antiquity,Achaemenid Empire,Persia / Near East,110,135,Military,wildcard,EVT-CLA-0252,0.7021,0.7574,0.6973,0.5257,0.8268,0.3466,0.8784,72,0.4105,0.7726,0.6509,1.0453,1.0975,1.1498,false
CHR-CLA-0253,Consul Harsha of Maurya Empire,classical_antiquity,Qin & Han Dynasties,East Asia,191,225,Political,architect,EVT-CLA-0253,0.7931,0.776,0.7098,0.8422,0.6252,0.2458,0.6211,72,0.2018,0.7243,0.5754,0.8385,0.8692,0.7772,false
CHR-CLA-0254,Physician Harun of Seleucid Empire,classical_antiquity,Carthaginian Republic,Western Mediterranean,174,196,Scientific,disruptor,EVT-CLA-0254,0.6848,0.7568,0.4805,0.4724,0.7835,0.7754,0.8636,13,0.6515,0.7563,0.7264,1.2281,1.25,1.25,false
CHR-CLA-0255,Guild Master Eleanor of Achaemenid Empire,classical_antiquity,Kingdom of Aksum,Horn of Africa,188,199,Economic,stabilizer,EVT-CLA-0255,0.7448,0.7502,0.8565,0.7591,0.4866,0.3086,0.4897,70,0.2748,0.6428,0.5179,0.8244,0.8546,0.7641,false
CHR-CLA-0256,Legate Samudra of Achaemenid Empire,classical_antiquity,Qin & Han Dynasties,East Asia,-1,13,Military,wildcard,EVT-CLA-0256,0.6386,0.6786,0.3883,0.3684,0.4153,0.1595,0.6046,36,0.3956,0.625,0.5311,1.0093,1.0598,1.1103,false
CHR-CLA-0257,Scribe Lafayette of Parthian Empire,classical_antiquity,Roman Empire (Principate/Dominate),Mediterranean / Europe,51,68,Cultural,stabilizer,EVT-CLA-0257,0.8424,0.6375,0.8504,0.7461,0.5941,0.1599,0.4784,115,0.2069,0.6968,0.5187,0.8246,0.8548,0.7643,false
CHR-CLA-0258,Poet Laureate Theodosius of Maurya Empire,classical_antiquity,Carthaginian Republic,Western Mediterranean,-57,-12,Cultural,architect,EVT-CLA-0258,0.8721,0.6584,0.8478,0.7418,0.5337,0.2195,0.7104,175,0.2389,0.8074,0.5645,0.8359,0.8664,0.7747,false
CHR-CLA-0259,Pontiff Averroes of Maurya Empire,classical_antiquity,Gupta Empire,South Asia,-533,-513,Religious,stabilizer,EVT-CLA-0259,0.7605,0.7768,0.8176,0.8956,0.4666,0.2385,0.4205,140,0.1715,0.6245,0.4989,0.8197,0.8497,0.7598,false
CHR-CLA-0260,Alchemist Marshall of Gupta Empire,classical_antiquity,Kushan Empire,Central & South Asia,-339,-309,Scientific,architect,EVT-CLA-0260,0.7503,0.7476,0.8924,0.8147,0.6944,0.3583,0.6339,49,0.2718,0.7037,0.5727,0.8379,0.8685,0.7766,false
CHR-CLA-0261,Polymath Vikram of Kingdom of Aksum,classical_antiquity,Seleucid Empire,Near East / Central Asia,-10,16,Scientific,architect,EVT-CLA-0261,0.7394,0.7733,0.7384,0.7109,0.7164,0.402,0.7078,97,0.3455,0.7268,0.6154,0.8484,0.8794,0.7863,false
CHR-CLA-0262,Dramatist Qian of Qin & Han Dynasties,classical_antiquity,Qin & Han Dynasties,East Asia,-607,-602,Cultural,wildcard,EVT-CLA-0262,0.7971,0.4833,0.5698,0.6476,0.7679,0.2651,0.735,68,0.3088,0.7722,0.5976,1.0293,1.0807,1.1322,false
CHR-CLA-0263,Synod Envoy Thutmose of Achaemenid Empire,classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,-101,-64,Religious,stabilizer,EVT-CLA-0263,0.6258,0.5869,0.9082,0.7463,0.6203,0.3123,0.5824,157,0.283,0.6084,0.4936,0.8184,0.8484,0.7585,false
CHR-CLA-0264,Customs Director Sun of Kingdom of Aksum,classical_antiquity,Kingdom of Aksum,Horn of Africa,-41,0,Economic,catalyst,EVT-CLA-0264,0.6086,0.8113,0.5592,0.6596,0.7908,0.462,0.8766,39,0.4012,0.7158,0.6544,1.0986,1.2033,1.1509,false
CHR-CLA-0265,Consul Suppiluliuma of Classical Greece (Polis),classical_antiquity,Roman Republic,Mediterranean,-658,-648,Political,architect,EVT-CLA-0265,0.9123,0.7878,0.8369,0.8469,0.6693,0.1977,0.5675,118,0.1754,0.7744,0.5854,0.841,0.8718,0.7795,false
CHR-CLA-0266,Warlord Vikram of Qin & Han Dynasties,classical_antiquity,Roman Empire (Principate/Dominate),Mediterranean / Europe,189,229,Military,architect,EVT-CLA-0266,0.8751,0.6574,0.6931,0.8026,0.6327,0.2908,0.6921,132,0.2441,0.8019,0.6003,0.8447,0.8756,0.7829,false
CHR-CLA-0267,Treasurer Sumner of Seleucid Empire,classical_antiquity,Classical Greece (Polis),Mediterranean,335,354,Economic,wildcard,EVT-CLA-0267,0.4516,0.791,0.1746,0.3336,0.3194,0.6985,0.6841,44,0.6825,0.5446,0.6027,1.0308,1.0824,1.1339,false
CHR-CLA-0268,Metallurgist Ashoka of Achaemenid Empire,classical_antiquity,Roman Republic,Mediterranean,-500,-477,Scientific,catalyst,EVT-CLA-0268,0.7182,0.7286,0.627,0.69,0.8758,0.5196,0.7026,31,0.4148,0.712,0.6563,1.0992,1.2039,1.1516,false
CHR-CLA-0269,Viceroy Gao of Roman Empire (Principate/Dominate),classical_antiquity,Achaemenid Empire,Persia / Near East,333,343,Political,stabilizer,EVT-CLA-0269,0.7172,0.7976,0.8839,0.7196,0.6721,0.1268,0.6403,50,0.2036,0.6864,0.5404,0.83,0.8603,0.7692,false
CHR-CLA-0270,Astronomer Solon of Roman Republic,classical_antiquity,Achaemenid Empire,Persia / Near East,459,466,Scientific,catalyst,EVT-CLA-0270,0.7776,0.8044,0.5891,0.7658,0.7318,0.4753,0.7271,16,0.3548,0.7574,0.658,1.0998,1.2045,1.1521,false
CHR-CLA-0271,Centurion Nizam of Achaemenid Empire,classical_antiquity,Carthaginian Republic,Western Mediterranean,-54,-44,Military,stabilizer,EVT-CLA-0271,0.7713,0.7303,0.8156,0.8767,0.4539,0.26,0.564,223,0.1917,0.6883,0.5187,0.8246,0.8548,0.7643,false
CHR-CLA-0272,Treasurer Seneb of Roman Empire (Principate/Dominate),classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,-212,-207,Economic,architect,EVT-CLA-0272,0.9069,0.6786,0.876,0.8385,0.6561,0.3064,0.7416,121,0.234,0.8408,0.6046,0.8457,0.8767,0.7838,false
CHR-CLA-0273,Rhetorician Tiglath of Kingdom of Aksum,classical_antiquity,Parthian Empire,Persia,367,404,Cultural,wildcard,EVT-CLA-0273,0.8022,0.5069,0.4028,0.7161,0.6495,0.2135,0.5765,32,0.2487,0.7119,0.5664,1.0199,1.0709,1.1219,false
CHR-CLA-0274,Governor Ibn-Sina of Kushan Empire,classical_antiquity,Qin & Han Dynasties,East Asia,-64,-40,Political,wildcard,EVT-CLA-0274,0.4365,0.4326,0.6209,0.7989,0.8405,0.5625,0.7153,19,0.3818,0.548,0.5397,1.0119,1.0625,1.1131,false
CHR-CLA-0275,Customs Director Hamilton of Roman Empire (Principate/Dominate),classical_antiquity,Qin & Han Dynasties,East Asia,-486,-459,Economic,catalyst,EVT-CLA-0275,0.6518,0.7917,0.6662,0.7143,0.92,0.7342,0.872,23,0.51,0.7399,0.7083,1.1156,1.2219,1.1687,false
CHR-CLA-0276,High Priest Rajaraja of Seleucid Empire,classical_antiquity,Parthian Empire,Persia,76,103,Religious,architect,EVT-CLA-0276,0.9064,0.737,0.8478,0.8101,0.7668,0.2893,0.7278,100,0.2396,0.8349,0.6295,0.8518,0.883,0.7895,false
CHR-CLA-0277,Marshal Zhang of Classical Greece (Polis),classical_antiquity,Seleucid Empire,Near East / Central Asia,-257,-227,Military,stabilizer,EVT-CLA-0277,0.8433,0.7064,0.7313,0.7312,0.533,0.3211,0.4522,123,0.2949,0.6868,0.553,0.833,0.8635,0.7721,false
CHR-CLA-0278,Poet Laureate Alexander of Carthaginian Republic,classical_antiquity,Sasanian Empire,Persia,-36,-25,Cultural,stabilizer,EVT-CLA-0278,0.8167,0.5582,0.7519,0.8413,0.6765,0.2694,0.5482,126,0.214,0.7093,0.5448,0.831,0.8614,0.7702,false
CHR-CLA-0279,Minister Averroes of Kingdom of Aksum,classical_antiquity,Carthaginian Republic,Western Mediterranean,138,152,Political,wildcard,EVT-CLA-0279,0.4704,0.5519,0.6505,0.3998,0.6473,0.2514,0.5122,35,0.4258,0.4871,0.477,0.9931,1.0427,1.0924,false
CHR-CLA-0280,Consul Talleyrand of Ptolemaic Kingdom,classical_antiquity,Maurya Empire,South Asia,-61,-48,Political,architect,EVT-CLA-0280,0.8465,0.6252,0.8898,0.7955,0.5332,0.4022,0.8016,97,0.3034,0.8286,0.5872,0.8415,0.8722,0.7799,false
CHR-CLA-0281,High Priest Seneb of Qin & Han Dynasties,classical_antiquity,Seleucid Empire,Near East / Central Asia,364,384,Religious,disruptor,EVT-CLA-0281,0.7345,0.5567,0.2622,0.3439,0.7942,0.727,0.7791,12,0.6915,0.7523,0.7188,1.2255,1.25,1.25,false
CHR-CLA-0282,Physician Theodosius of Kushan Empire,classical_antiquity,Roman Republic,Mediterranean,-365,-343,Scientific,disruptor,EVT-CLA-0282,0.9343,0.6653,0.493,0.4786,0.8733,0.7074,0.8421,21,0.6144,0.8974,0.7736,1.2444,1.25,1.25,true
CHR-CLA-0283,Merchant Prince Zhao of Maurya Empire,classical_antiquity,Kushan Empire,Central & South Asia,-616,-610,Economic,catalyst,EVT-CLA-0283,0.7229,0.844,0.7378,0.6994,0.8726,0.6629,0.849,48,0.4817,0.7733,0.7063,1.115,1.2212,1.1681,false
CHR-CLA-0284,Strategos Franklin of Kushan Empire,classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,-729,-705,Military,disruptor,EVT-CLA-0284,0.8059,0.6769,0.3473,0.6143,0.8399,0.8858,0.9253,18,0.6357,0.8536,0.7852,1.2484,1.25,1.25,true
CHR-CLA-0285,Hierophant Hathor of Maurya Empire,classical_antiquity,Gupta Empire,South Asia,-686,-679,Religious,catalyst,EVT-CLA-0285,0.7068,0.76,0.6481,0.6428,0.8679,0.5773,0.8608,54,0.4672,0.7684,0.6896,1.1097,1.2154,1.1626,false
CHR-CLA-0286,Poet Laureate Marshall of Seleucid Empire,classical_antiquity,Kushan Empire,Central & South Asia,-352,-312,Cultural,catalyst,EVT-CLA-0286,0.5753,0.6585,0.6659,0.7402,0.8297,0.5913,0.8248,52,0.4255,0.6751,0.6259,1.0896,1.1934,1.1415,false
CHR-CLA-0287,Imam Hammurabi of Parthian Empire,classical_antiquity,Maurya Empire,South Asia,283,294,Religious,wildcard,EVT-CLA-0287,0.5904,0.3894,0.4685,0.6883,0.3547,0.4671,0.7345,39,0.3894,0.6481,0.5082,1.0025,1.0526,1.1027,false
CHR-CLA-0288,Prefect Sumner of Roman Republic,classical_antiquity,Seleucid Empire,Near East / Central Asia,-423,-418,Political,architect,EVT-CLA-0288,0.6723,0.7143,0.7965,0.8289,0.5087,0.3439,0.5511,168,0.2575,0.6238,0.5147,0.8236,0.8537,0.7633,false
CHR-CLA-0289,Guild Master Chen of Maurya Empire,classical_antiquity,Parthian Empire,Persia,427,470,Economic,catalyst,EVT-CLA-0289,0.7001,0.6764,0.6025,0.6651,0.7657,0.65,0.903,17,0.4925,0.7813,0.6808,1.1069,1.2124,1.1597,false
CHR-CLA-0290,Philosopher Eleanor of Gupta Empire,classical_antiquity,Gupta Empire,South Asia,-262,-246,Cultural,disruptor,EVT-CLA-0290,0.9129,0.678,0.3372,0.5211,0.8592,0.8674,0.903,46,0.6731,0.9089,0.8146,1.25,1.25,1.25,true
CHR-CLA-0291,Merchant Prince Nizam of Parthian Empire,classical_antiquity,Kushan Empire,Central & South Asia,-245,-203,Economic,architect,EVT-CLA-0291,0.8345,0.6968,0.7313,0.7494,0.5292,0.2286,0.6531,94,0.2396,0.7619,0.5642,0.8358,0.8664,0.7746,false
CHR-CLA-0292,Polymath Labarna of Kingdom of Aksum,classical_antiquity,Kingdom of Aksum,Horn of Africa,109,147,Scientific,stabilizer,EVT-CLA-0292,0.5833,0.7304,0.8649,0.7852,0.5843,0.3155,0.4569,158,0.2651,0.5327,0.4831,0.8159,0.8457,0.7562,false
CHR-CLA-0293,Treasurer Cao of Classical Greece (Polis),classical_antiquity,Parthian Empire,Persia,143,168,Economic,stabilizer,EVT-CLA-0293,0.6977,0.6046,0.7307,0.8752,0.5402,0.2363,0.5151,179,0.1805,0.6246,0.492,0.818,0.848,0.7582,false
CHR-CLA-0294,Chamberlain Tiglath of Classical Greece (Polis),classical_antiquity,Maurya Empire,South Asia,-38,-3,Economic,stabilizer,EVT-CLA-0294,0.6766,0.7878,0.7563,0.8812,0.6507,0.3138,0.5923,45,0.2163,0.6429,0.5512,0.8326,0.863,0.7717,false
CHR-CLA-0295,Rhetorician Necker of Roman Republic,classical_antiquity,Kushan Empire,Central & South Asia,190,235,Cultural,wildcard,EVT-CLA-0295,0.5714,0.6644,0.1507,0.5189,0.3327,0.5284,0.4108,34,0.5048,0.5071,0.5423,1.0127,1.0633,1.114,false
CHR-CLA-0296,Chronicler Rimush of Seleucid Empire,classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,441,447,Cultural,disruptor,EVT-CLA-0296,0.7502,0.7163,0.3904,0.5776,0.7833,0.7484,0.8467,40,0.5854,0.7888,0.7338,1.2307,1.25,1.25,false
CHR-CLA-0297,Scribe Li of Seleucid Empire,classical_antiquity,Parthian Empire,Persia,366,392,Cultural,disruptor,EVT-CLA-0297,0.7546,0.5016,0.4689,0.4319,0.8742,0.6628,0.7809,33,0.6154,0.7651,0.6931,1.2166,1.25,1.25,false
CHR-CLA-0298,Legate Harun of Seleucid Empire,classical_antiquity,Sasanian Empire,Persia,-588,-560,Military,catalyst,EVT-CLA-0298,0.5971,0.8275,0.5401,0.5683,0.9166,0.6937,0.9384,49,0.5627,0.7336,0.7233,1.1203,1.227,1.1737,false
CHR-CLA-0299,Legate Sherman of Maurya Empire,classical_antiquity,Maurya Empire,South Asia,437,451,Military,wildcard,EVT-CLA-0299,0.5744,0.4946,0.1615,0.5804,0.6749,0.5248,0.4506,50,0.4722,0.5249,0.5702,1.021,1.0721,1.1232,false
CHR-CLA-0300,Minister Ibn-Sina of Parthian Empire,classical_antiquity,Maurya Empire,South Asia,469,479,Political,catalyst,EVT-CLA-0300,0.7033,0.7906,0.5505,0.7697,0.9325,0.4866,0.7728,23,0.3585,0.7311,0.6797,1.1066,1.212,1.1593,false
CHR-CLA-0301,Metallurgist Bradford of Roman Republic,classical_antiquity,Kushan Empire,Central & South Asia,-534,-528,Scientific,architect,EVT-CLA-0301,0.7196,0.8637,0.8325,0.8936,0.5068,0.2632,0.688,64,0.1848,0.7069,0.5502,0.8324,0.8628,0.7715,false
CHR-CLA-0302,Syndic Talleyrand of Maurya Empire,classical_antiquity,Seleucid Empire,Near East / Central Asia,73,92,Economic,wildcard,EVT-CLA-0302,0.729,0.4373,0.4242,0.6148,0.8,0.482,0.7159,68,0.4336,0.7238,0.6244,1.0373,1.0892,1.141,false
CHR-CLA-0303,Cardinal Solon of Carthaginian Republic,classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,-331,-294,Religious,wildcard,EVT-CLA-0303,0.8702,0.8184,0.583,0.6088,0.2817,0.4409,0.5916,41,0.4161,0.7588,0.5987,1.0296,1.0811,1.1326,false
CHR-CLA-0304,Syndic Hattusili of Roman Empire (Principate/Dominate),classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,411,449,Economic,wildcard,EVT-CLA-0304,0.4912,0.4011,0.2258,0.628,0.2418,0.4953,0.4525,67,0.4336,0.4757,0.4574,0.9872,1.0366,1.086,false
CHR-CLA-0305,Physician Kheti of Roman Empire (Principate/Dominate),classical_antiquity,Maurya Empire,South Asia,-10,5,Scientific,architect,EVT-CLA-0305,0.8518,0.8142,0.8267,0.8725,0.6149,0.3631,0.7042,33,0.2453,0.7928,0.6111,0.8473,0.8783,0.7853,false
CHR-CLA-0306,Mint Overseer Baldwin of Roman Empire (Principate/Dominate),classical_antiquity,Achaemenid Empire,Persia / Near East,394,436,Economic,disruptor,EVT-CLA-0306,0.8093,0.6054,0.3623,0.5136,0.7968,0.8344,0.9126,34,0.6604,0.8506,0.7628,1.2407,1.25,1.25,true
CHR-CLA-0307,Chancellor Eleanor of Roman Republic,classical_antiquity,Classical Greece (Polis),Mediterranean,-48,-41,Political,architect,EVT-CLA-0307,0.8139,0.721,0.8546,0.7161,0.5229,0.3642,0.7877,137,0.324,0.8035,0.5916,0.8425,0.8734,0.7809,false
CHR-CLA-0308,Admiral Ashoka of Carthaginian Republic,classical_antiquity,Kushan Empire,Central & South Asia,-482,-477,Military,catalyst,EVT-CLA-0308,0.779,0.7271,0.5897,0.554,0.8946,0.4702,0.8818,14,0.4581,0.8202,0.7041,1.1143,1.2204,1.1674,false
CHR-CLA-0309,Polymath Mentuhotep of Seleucid Empire,classical_antiquity,Kingdom of Aksum,Horn of Africa,-336,-302,Scientific,disruptor,EVT-CLA-0309,0.609,0.6609,0.2225,0.51,0.7431,0.8837,0.7371,42,0.6868,0.6603,0.7082,1.2218,1.25,1.25,false
CHR-CLA-0310,Chronicler Averroes of Kushan Empire,classical_antiquity,Kingdom of Aksum,Horn of Africa,432,449,Cultural,catalyst,EVT-CLA-0310,0.676,0.6729,0.6218,0.746,0.9216,0.7322,0.9294,27,0.4931,0.7774,0.7079,1.1155,1.2217,1.1686,false
CHR-CLA-0311,Centurion Chandra of Qin & Han Dynasties,classical_antiquity,Carthaginian Republic,Western Mediterranean,-185,-154,Military,stabilizer,EVT-CLA-0311,0.6038,0.7713,0.7572,0.781,0.5854,0.1397,0.6396,63,0.1794,0.6181,0.5066,0.8216,0.8517,0.7615,false
CHR-CLA-0312,Chamberlain Narmer of Parthian Empire,classical_antiquity,Parthian Empire,Persia,-62,-20,Economic,stabilizer,EVT-CLA-0312,0.7841,0.6109,0.7421,0.6974,0.5159,0.2605,0.4943,58,0.2816,0.6682,0.5192,0.8247,0.8549,0.7644,false
CHR-CLA-0313,Centurion Rajaraja of Roman Republic,classical_antiquity,Carthaginian Republic,Western Mediterranean,393,404,Military,architect,EVT-CLA-0313,0.7733,0.6732,0.782,0.7066,0.7458,0.3112,0.7929,129,0.3023,0.7811,0.6083,0.8466,0.8776,0.7847,false
CHR-CLA-0314,Astronomer Thutmose of Qin & Han Dynasties,classical_antiquity,Achaemenid Empire,Persia / Near East,-721,-682,Scientific,catalyst,EVT-CLA-0314,0.5612,0.8722,0.4576,0.7399,0.7826,0.7956,0.8901,35,0.5279,0.6928,0.7086,1.1157,1.222,1.1688,false
CHR-CLA-0315,Polymath Franklin of Roman Republic,classical_antiquity,Sasanian Empire,Persia,-605,-582,Scientific,architect,EVT-CLA-0315,0.7506,0.7839,0.6872,0.8623,0.6953,0.3495,0.7718,171,0.2436,0.7591,0.6159,0.8485,0.8796,0.7864,false
CHR-CLA-0316,Governor Lafayette of Parthian Empire,classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,280,325,Political,wildcard,EVT-CLA-0316,0.468,0.5496,0.1663,0.4163,0.2535,0.3019,0.4836,61,0.4428,0.4743,0.4678,0.9904,1.0399,1.0894,false
CHR-CLA-0317,Polymath Zhao of Maurya Empire,classical_antiquity,Gupta Empire,South Asia,-740,-711,Scientific,catalyst,EVT-CLA-0317,0.7094,0.827,0.647,0.5893,0.7992,0.7739,0.7464,51,0.5923,0.7242,0.7052,1.1146,1.2208,1.1677,false
CHR-CLA-0318,Metallurgist Rajaraja of Gupta Empire,classical_antiquity,Seleucid Empire,Near East / Central Asia,206,216,Scientific,stabilizer,EVT-CLA-0318,0.701,0.566,0.8274,0.7005,0.6257,0.1997,0.4731,240,0.2496,0.6098,0.4872,0.8168,0.8467,0.7571,false
CHR-CLA-0319,Pontiff Constantine of Kingdom of Aksum,classical_antiquity,Roman Empire (Principate/Dominate),Mediterranean / Europe,437,467,Religious,wildcard,EVT-CLA-0319,0.7498,0.5286,0.6417,0.2356,0.8443,0.5413,0.6703,41,0.6528,0.718,0.6492,1.0448,1.097,1.1492,false
CHR-CLA-0320,Governor Theodosius of Roman Empire (Principate/Dominate),classical_antiquity,Qin & Han Dynasties,East Asia,-524,-481,Political,architect,EVT-CLA-0320,0.8023,0.719,0.7886,0.8262,0.7716,0.231,0.7727,52,0.2024,0.7904,0.6046,0.8457,0.8767,0.7838,false
CHR-CLA-0321,Chamberlain Tariq of Qin & Han Dynasties,classical_antiquity,Parthian Empire,Persia,99,117,Economic,wildcard,EVT-CLA-0321,0.6416,0.5386,0.5751,0.3638,0.6152,0.4815,0.5704,59,0.5588,0.6131,0.5656,1.0197,1.0706,1.1216,false
CHR-CLA-0322,Syndic Madison of Qin & Han Dynasties,classical_antiquity,Classical Greece (Polis),Mediterranean,377,421,Economic,catalyst,EVT-CLA-0322,0.6592,0.8135,0.6997,0.6632,0.8462,0.5628,0.8351,60,0.4498,0.7296,0.6703,1.1036,1.2088,1.1562,false
CHR-CLA-0323,Merchant Prince Hattusili of Maurya Empire,classical_antiquity,Maurya Empire,South Asia,-138,-113,Economic,wildcard,EVT-CLA-0323,0.6793,0.7733,0.2783,0.6938,0.2753,0.4163,0.4128,46,0.3613,0.5727,0.539,1.0117,1.0623,1.1129,false
CHR-CLA-0324,Master Sculptor Ramesses of Parthian Empire,classical_antiquity,Gupta Empire,South Asia,-651,-619,Cultural,wildcard,EVT-CLA-0324,0.8208,0.4721,0.7477,0.6079,0.8058,0.2134,0.467,31,0.3027,0.6793,0.5438,1.0131,1.0638,1.1144,false
CHR-CLA-0325,Prefect Ramesses of Roman Republic,classical_antiquity,Carthaginian Republic,Western Mediterranean,-650,-613,Political,architect,EVT-CLA-0325,0.6655,0.7153,0.8843,0.8893,0.5221,0.3841,0.8144,93,0.2474,0.7251,0.5489,0.832,0.8625,0.7711,false
CHR-CLA-0326,Merchant Prince Gao of Roman Republic,classical_antiquity,Gupta Empire,South Asia,-153,-132,Economic,catalyst,EVT-CLA-0326,0.7452,0.7838,0.504,0.5751,0.8212,0.6611,0.7357,51,0.543,0.7414,0.7074,1.1153,1.2216,1.1684,false
