character_id,name,epoch,civilization,region,active_year_start,active_year_end,primary_domain,historical_role,associated_event_id,power_index,network_centrality,legitimacy,rationality,charisma,ideological_extremity,momentum,duration_of_influence_months,actor_volatility,trigger_force,token_impact_score_tis,tim_foundation,tim_dynamics,tim_chaos,mule_clause_risk
CHR-BRO-1937,Senator Telepinu of Minoan Civilization,bronze_and_iron_age,Babylonia,Mesopotamia,-2188,-2174,Political,disruptor,EVT-BRO-1937,0.8392,0.5866,0.5055,0.336,0.8481,0.9298,0.7961,13,0.7969,0.822,0.7665,1.242,1.25,1.25,true
CHR-BRO-1938,Dramatist Li of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Mycenaean Greece,Aegean,-2257,-2236,Cultural,wildcard,EVT-BRO-1938,0.5721,0.5513,0.3023,0.3663,0.8077,0.8219,0.5835,59,0.7278,0.5767,0.6591,1.0477,1.1001,1.1525,false
CHR-BRO-1939,Commander Richelieu of Vedic Kingdoms,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-1421,-1400,Military,wildcard,EVT-BRO-1939,0.6122,0.7729,0.7371,0.4499,0.4208,0.6882,0.4312,48,0.6192,0.5398,0.5538,1.0161,1.067,1.1178,false
CHR-BRO-1940,Chancellor Sun of Mycenaean Greece,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-2006,-1995,Political,wildcard,EVT-BRO-1940,0.7293,0.5978,0.6535,0.6537,0.3864,0.7399,0.8149,14,0.5431,0.7636,0.6151,1.0345,1.0863,1.138,false
CHR-BRO-1941,Mint Overseer Justinian of Shang Dynasty,bronze_and_iron_age,Hittite Empire,Anatolia,-1557,-1540,Economic,wildcard,EVT-BRO-1941,0.4652,0.5012,0.4291,0.2197,0.5625,0.211,0.4464,23,0.4957,0.4577,0.4706,0.9912,1.0407,1.0903,false
CHR-BRO-1942,Rhetorician Madison of Hittite Empire,bronze_and_iron_age,Babylonia,Mesopotamia,-2415,-2380,Cultural,stabilizer,EVT-BRO-1942,0.7377,0.6278,0.7678,0.8981,0.5872,0.3255,0.4236,238,0.2137,0.612,0.5074,0.8218,0.8519,0.7617,false
CHR-BRO-1943,Marshal Richelieu of Hittite Empire,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2994,-2984,Military,disruptor,EVT-BRO-1943,0.8582,0.7536,0.2001,0.6327,0.8456,0.7101,0.8783,40,0.5387,0.8662,0.791,1.25,1.25,1.25,true
CHR-BRO-1944,Pontiff Kheti of Ancient Egypt,bronze_and_iron_age,Shang Dynasty,East Asia,-2791,-2765,Religious,catalyst,EVT-BRO-1944,0.6905,0.9105,0.4727,0.631,0.7709,0.645,0.726,33,0.507,0.7047,0.7017,1.1135,1.2196,1.1665,false
CHR-BRO-1945,Patriarch Tiglath of Hittite Empire,bronze_and_iron_age,Assyrian Empire,Near East,-2808,-2766,Religious,wildcard,EVT-BRO-1945,0.7802,0.7179,0.6737,0.4108,0.5764,0.2804,0.8836,25,0.4348,0.8216,0.6259,1.0378,1.0897,1.1415,false
CHR-BRO-1946,Pontiff Seneb of Ancient Egypt,bronze_and_iron_age,Assyrian Empire,Near East,-1409,-1373,Religious,architect,EVT-BRO-1946,0.8515,0.6244,0.8569,0.7771,0.6774,0.1922,0.7749,37,0.2076,0.8209,0.5787,0.8394,0.8701,0.7779,false
CHR-BRO-1947,Chancellor Puduhepa of Mycenaean Greece,bronze_and_iron_age,Hittite Empire,Anatolia,-1611,-1582,Political,catalyst,EVT-BRO-1947,0.5932,0.7782,0.4723,0.6823,0.8442,0.7612,0.7417,26,0.5394,0.6526,0.6857,1.1085,1.2141,1.1613,false
CHR-BRO-1948,Chronicler Otto of Sumer & Akkad,bronze_and_iron_age,Assyrian Empire,Near East,-2364,-2335,Cultural,stabilizer,EVT-BRO-1948,0.7604,0.7562,0.8291,0.8201,0.6856,0.1968,0.4401,208,0.1884,0.6323,0.528,0.8269,0.8571,0.7664,false
CHR-BRO-1949,Master Sculptor Rimush of Sumer & Akkad,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1267,-1260,Cultural,architect,EVT-BRO-1949,0.6501,0.7668,0.746,0.7201,0.5802,0.428,0.6555,120,0.354,0.6522,0.5665,0.8364,0.867,0.7752,false
CHR-BRO-1950,Warlord Alexander of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Shang Dynasty,East Asia,-1856,-1848,Military,disruptor,EVT-BRO-1950,0.7997,0.7941,0.5035,0.3213,0.7331,0.6999,0.9302,7,0.6893,0.8519,0.7571,1.2387,1.25,1.25,true
CHR-BRO-1951,Poet Laureate Justinian of Shang Dynasty,bronze_and_iron_age,Phoenician City-States,Levant,-2602,-2596,Cultural,disruptor,EVT-BRO-1951,0.6478,0.5942,0.5032,0.4888,0.8168,0.8448,0.8835,30,0.678,0.7421,0.7081,1.2218,1.25,1.25,false
CHR-BRO-1952,Admiral Seneb of Shang Dynasty,bronze_and_iron_age,Shang Dynasty,East Asia,-1909,-1898,Military,wildcard,EVT-BRO-1952,0.5207,0.5058,0.5462,0.4307,0.211,0.1847,0.8112,29,0.377,0.6369,0.4609,0.9883,1.0377,1.0871,false
CHR-BRO-1953,Commander Harsha of Minoan Civilization,bronze_and_iron_age,Elamite Empire,Ancient Iran,-834,-824,Military,architect,EVT-BRO-1953,0.7923,0.6504,0.7061,0.8297,0.6567,0.24,0.567,149,0.2052,0.7022,0.5531,0.8331,0.8635,0.7721,false
CHR-BRO-1954,Merchant Prince Naram-Sin of Phoenician City-States,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-1225,-1195,Economic,architect,EVT-BRO-1954,0.6625,0.8609,0.8637,0.8874,0.5664,0.2496,0.746,176,0.1811,0.6959,0.5483,0.8319,0.8623,0.771,false
CHR-BRO-1955,Astronomer Zhao of Assyrian Empire,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-1578,-1538,Scientific,stabilizer,EVT-BRO-1955,0.7355,0.6826,0.8557,0.728,0.6672,0.2451,0.5418,110,0.2585,0.658,0.5324,0.828,0.8583,0.7674,false
CHR-BRO-1956,Astronomer Mirabeau of Indus Valley (Late),bronze_and_iron_age,Shang Dynasty,East Asia,-2041,-2028,Scientific,catalyst,EVT-BRO-1956,0.7973,0.8957,0.5634,0.6925,0.7804,0.7403,0.7681,28,0.5239,0.7856,0.736,1.1244,1.2314,1.1779,false
CHR-BRO-1957,Hierophant Sargon of Ancient Egypt,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-2553,-2521,Religious,architect,EVT-BRO-1957,0.722,0.6103,0.8891,0.7952,0.6479,0.2572,0.8024,135,0.231,0.7542,0.5495,0.8322,0.8626,0.7713,false
CHR-BRO-1958,Abbess Sumner of Vedic Kingdoms,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-987,-961,Religious,disruptor,EVT-BRO-1958,0.7442,0.8399,0.4875,0.3341,0.7976,0.8211,0.755,20,0.7435,0.7485,0.7526,1.2372,1.25,1.25,true
CHR-BRO-1959,Philosopher Hattusili of Shang Dynasty,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-2727,-2689,Cultural,architect,EVT-BRO-1959,0.6934,0.8609,0.7525,0.7896,0.6399,0.4194,0.6107,128,0.3149,0.6603,0.5883,0.8417,0.8725,0.7801,false
CHR-BRO-1960,Scribe Bradford of Phoenician City-States,bronze_and_iron_age,Western Zhou Dynasty,East Asia,-2802,-2797,Cultural,catalyst,EVT-BRO-1960,0.6905,0.746,0.6625,0.6918,0.8917,0.4675,0.9196,25,0.3879,0.7822,0.6755,1.1053,1.2105,1.1579,false
CHR-BRO-1961,Warlord Chandra of Ancient Egypt,bronze_and_iron_age,Babylonia,Mesopotamia,-2321,-2296,Military,catalyst,EVT-BRO-1961,0.627,0.9101,0.6504,0.6553,0.8517,0.642,0.7495,34,0.4933,0.676,0.6819,1.1073,1.2128,1.16,false
CHR-BRO-1962,Hierophant Baldwin of Vedic Kingdoms,bronze_and_iron_age,Babylonia,Mesopotamia,-2043,-2034,Religious,architect,EVT-BRO-1962,0.6925,0.8294,0.8611,0.9149,0.5796,0.3434,0.59,147,0.2142,0.6515,0.5426,0.8305,0.8609,0.7697,false
CHR-BRO-1963,Poet Laureate Hathor of Western Zhou Dynasty,bronze_and_iron_age,Phoenician City-States,Levant,-2804,-2767,Cultural,catalyst,EVT-BRO-1963,0.7217,0.7568,0.6247,0.5593,0.8039,0.5343,0.8588,45,0.4875,0.7766,0.6831,1.1077,1.2132,1.1604,false
CHR-BRO-1964,Mint Overseer Marshall of Babylonia,bronze_and_iron_age,Assyrian Empire,Near East,-1376,-1368,Economic,stabilizer,EVT-BRO-1964,0.6758,0.7085,0.9314,0.878,0.6465,0.1975,0.4991,233,0.1598,0.6051,0.4896,0.8175,0.8474,0.7576,false
CHR-BRO-1965,Patriarch Wilhelm of Elamite Empire,bronze_and_iron_age,Babylonia,Mesopotamia,-2325,-2293,Religious,wildcard,EVT-BRO-1965,0.572,0.3539,0.3858,0.6512,0.4094,0.6386,0.5637,30,0.4937,0.5687,0.5167,1.005,1.0553,1.1055,false
CHR-BRO-1966,Polymath Leonidas of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Babylonia,Mesopotamia,-2434,-2427,Scientific,architect,EVT-BRO-1966,0.6559,0.7642,0.7996,0.7666,0.7412,0.2106,0.8187,61,0.222,0.721,0.5759,0.8387,0.8694,0.7773,false
CHR-BRO-1967,Archon Sumner of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-2567,-2562,Political,catalyst,EVT-BRO-1967,0.5717,0.6757,0.4868,0.6259,0.8853,0.597,0.9141,57,0.4856,0.7087,0.6738,1.1047,1.2099,1.1573,false
CHR-BRO-1968,Mint Overseer Colbert of Hittite Empire,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1237,-1226,Economic,architect,EVT-BRO-1968,0.8043,0.8744,0.8331,0.7536,0.7657,0.3329,0.6817,95,0.2897,0.7553,0.6283,0.8516,0.8827,0.7893,false
CHR-BRO-1969,Merchant Prince Qian of Vedic Kingdoms,bronze_and_iron_age,Shang Dynasty,East Asia,-1892,-1865,Economic,wildcard,EVT-BRO-1969,0.7923,0.5841,0.4487,0.5912,0.6271,0.621,0.8992,10,0.5149,0.8351,0.6834,1.055,1.1078,1.1605,false
CHR-BRO-1970,Commander Averroes of Hittite Empire,bronze_and_iron_age,Indus Valley (Late),South Asia,-1916,-1901,Military,disruptor,EVT-BRO-1970,0.9481,0.7215,0.2784,0.6239,0.7785,0.6786,0.7681,42,0.5274,0.8761,0.77,1.2431,1.25,1.25,true
CHR-BRO-1971,Prefect Justinian of Ancient Egypt,bronze_and_iron_age,Indus Valley (Late),South Asia,-2200,-2158,Political,stabilizer,EVT-BRO-1971,0.5951,0.6633,0.9285,0.8422,0.4668,0.2322,0.4676,53,0.195,0.5441,0.4383,0.8048,0.8343,0.75,false
CHR-BRO-1972,Master Sculptor Qian of Shang Dynasty,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-2996,-2981,Cultural,stabilizer,EVT-BRO-1972,0.8121,0.7698,0.8789,0.828,0.463,0.3188,0.5273,45,0.2454,0.6982,0.5356,0.8288,0.8591,0.7681,false
CHR-BRO-1973,Rhetorician Wilhelm of Elamite Empire,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-2066,-2034,Cultural,catalyst,EVT-BRO-1973,0.7066,0.8909,0.6313,0.7213,0.8827,0.6816,0.7407,34,0.4802,0.7203,0.7068,1.1152,1.2214,1.1683,false
CHR-BRO-1974,Scribe Mursili of Hittite Empire,bronze_and_iron_age,Phoenician City-States,Levant,-1962,-1923,Cultural,wildcard,EVT-BRO-1974,0.5573,0.6344,0.3668,0.7878,0.2552,0.712,0.6628,7,0.4621,0.5995,0.5529,1.0159,1.0667,1.1175,false
CHR-BRO-1975,Chronicler Leonidas of Phoenician City-States,bronze_and_iron_age,Assyrian Empire,Near East,-1317,-1304,Cultural,stabilizer,EVT-BRO-1975,0.7799,0.5856,0.7869,0.8944,0.491,0.2942,0.4797,68,0.1999,0.6598,0.4991,0.8198,0.8498,0.7598,false
CHR-BRO-1976,High Priest Telepinu of Mycenaean Greece,bronze_and_iron_age,Vedic Kingdoms,South Asia,-2125,-2094,Religious,architect,EVT-BRO-1976,0.6726,0.6188,0.7019,0.8015,0.5457,0.3438,0.7233,65,0.2711,0.6929,0.5426,0.8305,0.8609,0.7697,false
CHR-BRO-1977,Senator Aurelius of Phoenician City-States,bronze_and_iron_age,Babylonia,Mesopotamia,-1030,-990,Political,architect,EVT-BRO-1977,0.6781,0.6217,0.8086,0.8908,0.7387,0.2079,0.5611,110,0.1585,0.6313,0.5135,0.8233,0.8535,0.7631,false
CHR-BRO-1978,Chamberlain Constantine of Shang Dynasty,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1185,-1174,Economic,disruptor,EVT-BRO-1978,0.7649,0.5892,0.3847,0.6101,0.9165,0.8709,0.9562,26,0.6304,0.8415,0.7722,1.2439,1.25,1.25,true
CHR-BRO-1979,Imam Hammurabi of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Mycenaean Greece,Aegean,-1247,-1208,Religious,architect,EVT-BRO-1979,0.6714,0.6241,0.8315,0.7009,0.5042,0.394,0.7786,81,0.3466,0.7143,0.5448,0.831,0.8614,0.7702,false
CHR-BRO-1980,Master Sculptor Aurelius of Vedic Kingdoms,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2667,-2629,Cultural,disruptor,EVT-BRO-1980,0.7253,0.6851,0.2441,0.3642,0.8499,0.7757,0.885,44,0.7058,0.7892,0.7681,1.2425,1.25,1.25,true
CHR-BRO-1981,Marshal Ashoka of Shang Dynasty,bronze_and_iron_age,Shang Dynasty,East Asia,-972,-959,Military,wildcard,EVT-BRO-1981,0.6932,0.3862,0.4866,0.264,0.6696,0.6299,0.4314,55,0.6829,0.5885,0.579,1.0237,1.0749,1.1261,false
CHR-BRO-1982,Patriarch Enheduanna of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Indus Valley (Late),South Asia,-2199,-2158,Religious,disruptor,EVT-BRO-1982,0.6714,0.7804,0.4648,0.4086,0.8499,0.8441,0.9213,9,0.7178,0.7713,0.7603,1.2398,1.25,1.25,true
CHR-BRO-1983,Synod Envoy Sargon of Assyrian Empire,bronze_and_iron_age,Babylonia,Mesopotamia,-2746,-2701,Religious,catalyst,EVT-BRO-1983,0.5397,0.7733,0.7048,0.5586,0.9211,0.5924,0.7008,21,0.5169,0.6042,0.6347,1.0924,1.1965,1.1444,false
CHR-BRO-1984,Chronicler Chandra of Minoan Civilization,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1234,-1207,Cultural,wildcard,EVT-BRO-1984,0.4233,0.5999,0.3877,0.479,0.8037,0.2747,0.6395,4,0.3978,0.5098,0.5408,1.0122,1.0628,1.1135,false
CHR-BRO-1985,Legate Nizam of Sumer & Akkad,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1218,-1212,Military,catalyst,EVT-BRO-1985,0.7462,0.6971,0.7216,0.7338,0.7654,0.5715,0.9245,43,0.4188,0.8175,0.6715,1.104,1.2092,1.1566,false
CHR-BRO-1986,Alchemist Naram-Sin of Minoan Civilization,bronze_and_iron_age,Kingdom of Kush (Kerma/Napata),Nubia,-2474,-2433,Scientific,disruptor,EVT-BRO-1986,0.7756,0.6989,0.2949,0.3355,0.8196,0.8107,0.8645,6,0.7376,0.8111,0.7767,1.2455,1.25,1.25,true
CHR-BRO-1987,Prefect Aurelius of Indus Valley (Late),bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1429,-1420,Political,stabilizer,EVT-BRO-1987,0.6277,0.7192,0.8922,0.798,0.5118,0.2726,0.4223,110,0.2373,0.5456,0.4667,0.8118,0.8415,0.7524,false
CHR-BRO-1988,Pontiff Samudra of Indus Valley (Late),bronze_and_iron_age,Hittite Empire,Anatolia,-3014,-2975,Religious,catalyst,EVT-BRO-1988,0.7443,0.7757,0.6553,0.6601,0.9426,0.4533,0.737,53,0.3966,0.7414,0.6738,1.1048,1.21,1.1574,false
CHR-BRO-1989,Pontiff Gao of Minoan Civilization,bronze_and_iron_age,Elamite Empire,Ancient Iran,-2812,-2771,Religious,stabilizer,EVT-BRO-1989,0.7365,0.7828,0.7727,0.7971,0.5517,0.1837,0.5705,51,0.1933,0.6701,0.5303,0.8275,0.8577,0.7669,false
CHR-BRO-1990,Customs Director Suppiluliuma of Shang Dynasty,bronze_and_iron_age,Babylonia,Mesopotamia,-1197,-1181,Economic,catalyst,EVT-BRO-1990,0.6933,0.6949,0.5756,0.6338,0.9373,0.6788,0.7087,44,0.5225,0.6995,0.687,1.1089,1.2145,1.1617,false
CHR-BRO-1991,Customs Director Zhao of Babylonia,bronze_and_iron_age,Mycenaean Greece,Aegean,-1479,-1438,Economic,stabilizer,EVT-BRO-1991,0.7931,0.655,0.8819,0.7268,0.6721,0.3214,0.5821,211,0.2973,0.7087,0.5583,0.8344,0.8649,0.7733,false
CHR-BRO-1992,Alchemist Ashoka of Sumer & Akkad,bronze_and_iron_age,Ancient Egypt,North Africa / Nile,-1190,-1146,Scientific,wildcard,EVT-BRO-1992,0.5867,0.4306,0.1872,0.4697,0.7099,0.3523,0.4504,72,0.4413,0.5322,0.5459,1.0138,1.0645,1.1152,false
CHR-BRO-1993,Pontiff Suppiluliuma of Shang Dynasty,bronze_and_iron_age,Hittite Empire,Anatolia,-1651,-1622,Religious,disruptor,EVT-BRO-1993,0.668,0.5494,0.3395,0.3672,0.8828,0.9238,0.7881,13,0.7783,0.716,0.7363,1.2315,1.25,1.25,false
CHR-BRO-1994,Chamberlain Saladin of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Phoenician City-States,Levant,-1551,-1527,Economic,architect,EVT-BRO-1994,0.65,0.7277,0.8734,0.8364,0.6934,0.3154,0.5917,140,0.2395,0.6267,0.5326,0.828,0.8583,0.7674,false
CHR-BRO-1995,Strategos Bradford of Elamite Empire,bronze_and_iron_age,Elamite Empire,Ancient Iran,-1941,-1924,Military,wildcard,EVT-BRO-1995,0.7814,0.6543,0.2737,0.2174,0.7219,0.5751,0.6706,65,0.6789,0.7371,0.7004,1.0601,1.1131,1.1661,false
CHR-BRO-1996,Dramatist Sargon of Hittite Empire,bronze_and_iron_age,Babylonia,Mesopotamia,-2091,-2070,Cultural,stabilizer,EVT-BRO-1996,0.8474,0.6931,0.9045,0.8785,0.624,0.2679,0.6678,80,0.1947,0.7756,0.5654,0.8361,0.8667,0.7749,false
CHR-BRO-1997,Treasurer Song of Kingdom of Kush (Kerma/Napata),bronze_and_iron_age,Western Zhou Dynasty,East Asia,-2209,-2195,Economic,architect,EVT-BRO-1997,0.6608,0.8385,0.8157,0.8579,0.7239,0.4348,0.6606,66,0.2884,0.6607,0.5894,0.842,0.8728,0.7804,false
CHR-BRO-1998,Abbess Hathor of Hittite Empire,bronze_and_iron_age,Sumer & Akkad,Mesopotamia,-1581,-1572,Religious,stabilizer,EVT-BRO-1998,0.6959,0.6868,0.8546,0.7819,0.6148,0.311,0.4614,62,0.2646,0.6021,0.5105,0.8226,0.8527,0.7624,false
CHR-BRO-1999,Archon Godfrey of Babylonia,bronze_and_iron_age,Minoan Civilization,Aegean / Crete,-1284,-1258,Political,disruptor,EVT-BRO-1999,0.6523,0.6455,0.5009,0.3849,0.7614,0.8516,0.9185,47,0.7334,0.7588,0.7203,1.226,1.25,1.25,false
CHR-BRO-2000,General Talleyrand of Minoan Civilization,bronze_and_iron_age,Shang Dynasty,East Asia,-2331,-2289,Military,architect,EVT-BRO-2000,0.9143,0.8615,0.8062,0.8343,0.5754,0.4357,0.7144,112,0.3007,0.8343,0.6443,0.8555,0.8868,0.7929,false
CHR-CLA-0001,Centurion Saladin of Achaemenid Empire,classical_antiquity,Qin & Han Dynasties,East Asia,-18,6,Military,stabilizer,EVT-CLA-0001,0.6072,0.6753,0.8316,0.7482,0.4579,0.1519,0.4545,195,0.2019,0.5461,0.4422,0.8058,0.8353,0.75,false
CHR-CLA-0002,Imam Franklin of Ptolemaic Kingdom,classical_antiquity,Kushan Empire,Central & South Asia,-224,-181,Religious,catalyst,EVT-CLA-0002,0.635,0.7867,0.7461,0.6668,0.7744,0.5318,0.7003,38,0.4325,0.6611,0.6198,1.0877,1.1913,1.1395,false
CHR-CLA-0003,Imam Zhao of Kushan Empire,classical_antiquity,Roman Republic,Mediterranean,-380,-362,Religious,stabilizer,EVT-CLA-0003,0.7233,0.7149,0.9376,0.8467,0.6559,0.2283,0.5881,109,0.1908,0.6692,0.5228,0.8256,0.8558,0.7652,false
CHR-CLA-0004,Centurion Samsi-Adad of Carthaginian Republic,classical_antiquity,Parthian Empire,Persia,229,257,Military,catalyst,EVT-CLA-0004,0.5129,0.8641,0.6283,0.7023,0.9094,0.7929,0.832,17,0.5453,0.6406,0.69,1.1099,1.2156,1.1627,false
CHR-CLA-0005,Poet Laureate Colbert of Ptolemaic Kingdom,classical_antiquity,Seleucid Empire,Near East / Central Asia,-540,-529,Cultural,stabilizer,EVT-CLA-0005,0.6068,0.6018,0.8276,0.7252,0.6386,0.293,0.5859,62,0.2839,0.5984,0.5006,0.8201,0.8501,0.7601,false
CHR-CLA-0006,Synod Envoy Harsha of Carthaginian Republic,classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,-210,-173,Religious,stabilizer,EVT-CLA-0006,0.7703,0.7339,0.8916,0.7502,0.6844,0.2812,0.5508,167,0.2655,0.6825,0.5534,0.8331,0.8636,0.7722,false
CHR-CLA-0007,Polymath Richelieu of Kingdom of Aksum,classical_antiquity,Parthian Empire,Persia,354,397,Scientific,wildcard,EVT-CLA-0007,0.4076,0.753,0.6325,0.4665,0.7256,0.6575,0.4043,33,0.5955,0.4063,0.5464,1.0139,1.0646,1.1153,false
CHR-CLA-0008,Chronicler Gao of Seleucid Empire,classical_antiquity,Kushan Empire,Central & South Asia,-719,-700,Cultural,disruptor,EVT-CLA-0008,0.8321,0.6763,0.5017,0.3503,0.7572,0.8814,0.7274,21,0.7656,0.7902,0.7467,1.2351,1.25,1.25,false
CHR-CLA-0009,Scribe Ashoka of Maurya Empire,classical_antiquity,Kingdom of Aksum,Horn of Africa,-122,-90,Cultural,disruptor,EVT-CLA-0009,0.6233,0.7218,0.3388,0.4544,0.8999,0.9193,0.8392,47,0.7324,0.7097,0.7563,1.2384,1.25,1.25,true
CHR-CLA-0010,Geometer Necker of Kushan Empire,classical_antiquity,Achaemenid Empire,Persia / Near East,105,146,Scientific,disruptor,EVT-CLA-0010,0.86,0.7741,0.2587,0.5618,0.7434,0.7499,0.7306,47,0.5941,0.8082,0.7607,1.24,1.25,1.25,true
CHR-CLA-0011,Senator Valdemar of Maurya Empire,classical_antiquity,Gupta Empire,South Asia,47,56,Political,architect,EVT-CLA-0011,0.8173,0.7075,0.8077,0.737,0.6031,0.3267,0.7852,157,0.2948,0.8045,0.6001,0.8446,0.8755,0.7828,false
CHR-CLA-0012,Mint Overseer Colbert of Roman Empire (Principate/Dominate),classical_antiquity,Parthian Empire,Persia,390,432,Economic,stabilizer,EVT-CLA-0012,0.6741,0.7438,0.7874,0.7099,0.4694,0.187,0.5535,133,0.2386,0.6259,0.4973,0.8193,0.8493,0.7594,false
CHR-CLA-0013,Legate Labarna of Ptolemaic Kingdom,classical_antiquity,Seleucid Empire,Near East / Central Asia,-396,-391,Military,wildcard,EVT-CLA-0013,0.7087,0.4829,0.2401,0.7644,0.8398,0.6409,0.8149,43,0.4383,0.7512,0.6817,1.0545,1.1072,1.16,false
CHR-CLA-0014,Pontiff Justinian of Roman Empire (Principate/Dominate),classical_antiquity,Parthian Empire,Persia,134,172,Religious,disruptor,EVT-CLA-0014,0.7621,0.5689,0.4621,0.4306,0.7185,0.7457,0.8322,21,0.6576,0.7901,0.7026,1.2199,1.25,1.25,false
CHR-CLA-0015,Senator Puduhepa of Achaemenid Empire,classical_antiquity,Classical Greece (Polis),Mediterranean,443,487,Political,stabilizer,EVT-CLA-0015,0.7374,0.551,0.8854,0.6975,0.6863,0.1606,0.4063,43,0.2316,0.6049,0.4816,0.8155,0.8453,0.7558,false
CHR-CLA-0016,Guild Master Samsi-Adad of Maurya Empire,classical_antiquity,Kushan Empire,Central & South Asia,-84,-43,Economic,architect,EVT-CLA-0016,0.8249,0.6785,0.885,0.8113,0.5348,0.4104,0.733,91,0.2996,0.7882,0.5807,0.8398,0.8706,0.7784,false
CHR-CLA-0017,Chancellor Wilhelm of Sasanian Empire,classical_antiquity,Sasanian Empire,Persia,-100,-77,Political,disruptor,EVT-CLA-0017,0.8155,0.7936,0.4234,0.3463,0.7941,0.8118,0.7324,27,0.7328,0.7823,0.764,1.2411,1.25,1.25,true
CHR-CLA-0018,Consul Sumner of Kingdom of Aksum,classical_antiquity,Seleucid Empire,Near East / Central Asia,-388,-369,Political,disruptor,EVT-CLA-0018,0.6148,0.771,0.3788,0.6379,0.7046,0.6792,0.7222,45,0.5207,0.6578,0.6655,1.2071,1.25,1.25,false
CHR-CLA-0019,Dramatist Ibn-Sina of Classical Greece (Polis),classical_antiquity,Seleucid Empire,Near East / Central Asia,-250,-210,Cultural,disruptor,EVT-CLA-0019,0.7381,0.6842,0.2012,0.5105,0.7579,0.6877,0.8339,33,0.5886,0.7764,0.7334,1.2305,1.25,1.25,false
CHR-CLA-0020,Dramatist Narmer of Classical Greece (Polis),classical_antiquity,Carthaginian Republic,Western Mediterranean,-318,-302,Cultural,catalyst,EVT-CLA-0020,0.6163,0.9043,0.545,0.5877,0.806,0.4571,0.7587,34,0.4347,0.6733,0.6591,1.1001,1.2049,1.1525,false
CHR-CLA-0021,Viceroy Nizam of Sasanian Empire,classical_antiquity,Maurya Empire,South Asia,-221,-197,Political,stabilizer,EVT-CLA-0021,0.6275,0.6345,0.8052,0.7567,0.5232,0.1287,0.624,145,0.186,0.6261,0.4751,0.8139,0.8436,0.7543,false
CHR-CLA-0022,Polymath Baldwin of Roman Republic,classical_antiquity,Seleucid Empire,Near East / Central Asia,-118,-89,Scientific,catalyst,EVT-CLA-0022,0.7903,0.8021,0.6075,0.7119,0.8665,0.5748,0.7287,13,0.4314,0.7656,0.697,1.1121,1.218,1.165,false
CHR-CLA-0023,Marshal Rajaraja of Kingdom of Aksum,classical_antiquity,Roman Empire (Principate/Dominate),Mediterranean / Europe,355,379,Military,catalyst,EVT-CLA-0023,0.7541,0.6665,0.5311,0.6215,0.7591,0.4997,0.8177,41,0.4391,0.7796,0.6658,1.1022,1.2072,1.1547,false
CHR-CLA-0024,Syndic Hamilton of Kushan Empire,classical_antiquity,Parthian Empire,Persia,-735,-721,Economic,catalyst,EVT-CLA-0024,0.675,0.9019,0.5122,0.624,0.7388,0.6622,0.7776,13,0.5191,0.716,0.6984,1.1125,1.2184,1.1655,false
CHR-CLA-0025,Arch-Engineer Labarna of Seleucid Empire,classical_antiquity,Gupta Empire,South Asia,-141,-100,Scientific,disruptor,EVT-CLA-0025,0.8317,0.8496,0.4487,0.4923,0.7753,0.6716,0.9509,36,0.5897,0.8794,0.7756,1.2451,1.25,1.25,true
CHR-CLA-0026,Viceroy Sherman of Ptolemaic Kingdom,classical_antiquity,Ptolemaic Kingdom,Egypt / Levant,36,77,Political,catalyst,EVT-CLA-0026,0.735,0.8827,0.4769,0.7557,0.9062,0.4623,0.8196,24,0.3533,0.7689,0.7089,1.1158,1.2221,1.1689,false
